,Zeolite,Meta-learning T_max,Meta-learning Delta_n,Langmuir T_max,Langmuir Delta_n,Sips T_max,Sips Delta_n,Quadratic T_max,Quadratic Delta_n,DSL T_max,DSL Delta_n
71,12852,57.78750000000018,19.935965441394785,56.30000000000016,26.944237161001578,51.9000000000001,26.965003330516012,62.40000000000025,21.132119575315958,45.0,23.08381590835416
72,9654,52.81250000000011,20.264589604690865,52.50000000000011,27.98787826803891,49.00000000000006,28.296941187845473,56.700000000000166,22.390389480226272,45.0,21.881383275907872
73,6256,53.100000000000115,20.37332829400602,53.100000000000115,28.0884469484219,50.00000000000007,28.273337378431822,57.60000000000018,22.395567290424076,51.20000000000009,28.356855309499917
74,646,45.0,23.703851750939727,45.0,32.147445058744786,45.0,31.515588140409825,45.0,29.0698846339401,45.0,26.527917241972325
75,4972,54.525000000000134,20.404250100108445,55.40000000000015,27.807215293759064,52.1000000000001,27.78779608908315,60.200000000000216,22.137813015971485,45.0,21.986216878813146
76,8060,58.6750000000002,19.196043260282707,58.000000000000185,25.64710904394883,54.500000000000135,25.44785154406217,63.30000000000026,20.3755564056313,56.20000000000016,25.900316984141444
77,9367,94.38750000000073,13.562062870524,92.90000000000069,17.098206084268085,86.60000000000059,15.159888826356202,103.60000000000083,12.968974849398302,102.40000000000082,13.629260021693307
78,4733,93.96250000000069,15.5128040053104,91.40000000000066,19.919949875319553,84.90000000000057,17.71294900633927,101.6000000000008,15.125264223601171,101.0000000000008,15.738971018520441
79,9619,46.26250000000002,22.124058858739534,45.0,32.303477621000646,45.0,32.40274367324674,45.0,26.774613714140294,45.0,31.69061408035123
80,11078,66.78750000000032,17.8438094700215,68.50000000000034,22.388424055368542,65.00000000000028,21.59070617597031,75.40000000000043,17.801070442836235,67.30000000000032,22.57923506197321
81,1070,65.8875000000003,17.564232404109916,67.1000000000003,22.01565586360593,61.00000000000023,21.201178359146212,77.20000000000046,16.8158090614448,85.70000000000059,13.591217564549723
82,5598,51.91250000000011,20.94066899305225,50.80000000000008,29.342939488462132,47.400000000000034,29.812360488841836,54.70000000000014,23.503672056639672,45.0,23.88048682205045
83,8950,51.50000000000009,21.015115851697463,50.60000000000008,29.338849070445846,47.80000000000004,29.706004353174635,54.500000000000135,23.531946545282874,48.70000000000005,29.61714426832427
84,4979,97.81250000000077,14.268922774275804,94.3000000000007,18.635096016479576,87.4000000000006,16.294036465283938,105.70000000000087,14.0024765040482,105.30000000000086,14.294783685928056
85,12830,45.0125,23.207077952586147,45.0,32.874753332060216,45.0,32.35765776626432,45.0,28.665809011381505,45.0,25.809153890531896
86,11265,51.35000000000011,20.95314195474448,50.50000000000008,29.250032948906142,47.80000000000004,29.606911869654127,54.10000000000013,23.546865479938667,50.10000000000007,29.574922473060898
87,5777,82.11250000000054,15.345882613481288,81.30000000000052,19.102705341380464,75.10000000000042,17.603732695069365,91.40000000000066,14.81268058821018,80.7000000000005,19.197249602164483
88,4689,47.175000000000026,21.819727882085466,46.20000000000002,31.21858501736378,45.0,31.794328069609044,48.800000000000054,25.465523241901522,45.0,23.14268050186002
89,11436,68.43750000000033,19.1631968632923,69.80000000000035,24.06824070329756,66.1000000000003,23.10388090313041,77.50000000000045,18.93428046621908,78.50000000000048,18.623679261254054
90,6205,64.36250000000028,19.397285765159683,63.600000000000264,25.012652444334538,59.80000000000021,24.373938269381156,70.70000000000036,19.58861279448931,45.0,20.599862432402013
91,13355,45.1625,23.012497430297238,45.0,32.939246511381505,45.0,32.47800192825162,45.0,28.502601003569005,45.0,31.055810308378575
92,959,63.650000000000254,19.026497602482728,62.70000000000025,24.613303638475376,57.60000000000018,24.069021575092044,70.70000000000036,19.05395817717974,78.40000000000047,15.31451809584274
93,7070,51.18750000000009,20.973418502693264,50.300000000000075,29.283692174997316,47.70000000000004,29.637046876869892,53.90000000000013,23.598237993922016,45.0,21.439463949125646
94,9780,51.02500000000008,20.943214617872233,49.600000000000065,29.471008768895487,46.700000000000024,29.963583738876903,53.40000000000012,23.63273793385406,45.0,22.089753484648107
95,6350,66.02500000000029,18.467448548684047,66.90000000000032,23.35548196667621,63.000000000000256,22.559381042152374,74.20000000000041,18.326416737259887,45.0,18.730652189176915
96,4716,126.7125000000012,9.761484342309783,114.500000000001,14.126591788598647,107.60000000000089,11.36720170891706,132.40000000000123,9.958810975878079,127.40000000000117,11.41244000764488
97,224,62.11250000000024,19.174365860748548,61.90000000000024,25.03281316227714,59.1000000000002,24.56879112557229,67.50000000000031,20.018621667174244,69.10000000000034,19.400668995029513
98,10064,52.725000000000115,20.421160259839862,52.70000000000011,28.16524830165491,49.90000000000007,28.340857911851963,57.10000000000017,22.478730265961865,51.000000000000085,28.399889230659454
99,8394,50.637500000000074,21.014251916138814,48.60000000000005,29.827994231752434,45.300000000000004,30.55159906354333,52.0000000000001,24.06357469460279,45.0,23.700919485014317
100,2063,45.325,22.88868381856545,45.0,33.04722723953092,45.0,32.73902068130338,45.0,28.195050573271153,45.0,25.657197332304357
101,7766,46.25000000000002,22.51973694009829,45.0,32.862294530790685,45.0,32.99229750625455,45.0,27.271684026640294,45.0,32.311507558744786
102,969,58.87500000000019,19.777963925121647,57.400000000000176,26.52073411486832,53.100000000000115,26.424670550716822,63.80000000000027,20.755874471549717,45.0,22.061488485258458
103,11267,51.1750000000001,20.939625141259828,49.600000000000065,29.567396632054667,46.40000000000002,30.14339424713576,53.100000000000115,23.79374251116604,45.0,23.567971563261388
104,324,121.35000000000109,7.667096498646162,110.10000000000093,10.966251213447274,99.80000000000078,8.547458374871281,78.80000000000048,8.161042253938732,128.5000000000012,7.917797619239456
105,1907,45.0,23.78488269565665,45.0,32.19263968459928,45.0,31.64904150955045,45.0,29.182391500395177,45.0,28.992604589384435
106,11375,48.36250000000005,21.36998085279156,48.100000000000044,30.45749705440193,45.0,31.268300390165685,51.20000000000009,24.633029854788003,45.0,24.391707754057286
107,7903,67.81250000000033,18.68050789186972,68.40000000000033,23.49423076599419,62.900000000000254,22.506099791084463,78.00000000000047,18.070981915135572,83.70000000000056,15.451077456073525
