,material,pressure,temperature,delta_e,delta_e_err,delta_h,delta_h_err,delta_pv,delta_pv_err,delta_gt,delta_gt_err,q_st,q_st_err
10,AFR-0,1.0,92.4,-5.558814584976992,0.0740045363357682,-6.328327362001419,0.07455874385978722,-0.769512777024427,0.0005542075240190791,-2.272017573477644,0.027434248569491837,-5.495094262110364,0.15880180486665596
11,AFS-0,1.0,92.4,-4.292341688202995,0.009474288826802457,-5.061375205292042,0.008599971788584071,-0.7690335170890463,0.0008743170382184973,-2.0367331992111737,0.0054701316702259195,-5.117499857399933,0.2127704449091241
12,AFT-0,1.0,92.4,-4.634530775729068,0.03954103946793319,-5.403609212519328,0.03903751172045267,-0.7690784367902592,0.0005035277474806366,-2.2220391176483343,0.03317600492932393,-5.282767532506947,0.004893668177474275
13,AFV-0,1.0,92.4,-4.911091861420903,0.006135494960491261,-5.679499667326342,0.005858682907085022,-0.768407805905438,0.00027681205340629456,-2.3674493448919662,0.003310704209463333,-5.653179158770371,0.07375459020613517
14,AFX-0,1.0,92.4,-4.7081286998788565,0.025793665724329173,-5.477571314768372,0.02573756290223983,-0.769442614889515,5.610282208928785e-05,-2.2137445939812084,0.024384102500127236,-5.245320216648759,0.11517319930988501
15,AFY-0,1.0,92.4,-5.0018170848713694,0.02107448941488599,-5.770811276052163,0.02096427283429314,-0.7689941911807936,0.00011021658059279238,-2.3975519540177515,0.032101401725311174,-5.592964574811409,0.041919488951081885
16,AHT-0,1.0,92.4,-5.794100844303969,0.02160900967072754,-6.56354012495333,0.021871342033489505,-0.7694392806493611,0.0002623323627616858,-1.1793544151604465,0.005837974885737451,-6.5302642191415465,0.039325520335764974
17,ANA-0,1.0,92.4,-6.840203258831924,0.008006316271633285,-7.609668211218849,0.007903243510012814,-0.7694649523869254,0.00010307276162058177,-2.1111529254594625,0.01152900984417582,-7.618566273165605,0.005806333416066511
18,APC-0,1.0,92.4,-6.391811276187239,0.007177803534439864,-7.161710918468806,0.0077859455089921425,-0.7698996422815667,0.0006081419745522232,-2.3365078700375195,0.006908108173738325,-7.126056201382353,0.06427687498310686
19,APD-0,1.0,92.4,-7.161942401677004,0.001134357327595037,-7.931426647712007,0.001014363800989404,-0.7694842460350015,0.00011999352660574392,-2.8448612740083123,0.004062502726413175,-8.045773400598149,0.029547169218885116
20,AST-0,1.0,92.4,-4.988971645806842,0.0037641647216646312,-5.758317699098848,0.004023904554971924,-0.769346053292006,0.00025973983330757067,-2.473454072414379,0.005309953940555001,-5.894875558522234,0.014584732808132106
21,ASV-0,1.0,92.4,-5.8563410906299795,0.0013040112713911256,-6.625544016902079,0.0015515892991513347,-0.7692029262721003,0.0002475780277600981,-2.2929119062071965,0.007859906157422492,-6.587865211500685,0.05923190321749594
22,ATN-0,1.0,92.4,-6.1110190796539605,0.0013164711163171638,-6.8803387677589125,0.001875304254256971,-0.7693196881049511,0.0005588331379397515,-2.306126709948157,0.002766143513770025,-6.830801596041661,0.0625918457963639
23,ATO-0,1.0,92.4,-4.8351582127494295,0.001658582507930717,-5.604860772895842,0.001606605493346347,-0.7697025601464119,5.1977014584370096e-05,-1.8325929746091787,0.012380576738802218,-5.635670696322157,0.034414954415205035
24,ATS-0,1.0,92.4,-4.166812277568099,0.0018504310662370571,-4.9365281260189775,0.0019917243110483263,-0.7697158484508788,0.00014129324481132466,-1.8497684295984969,0.030485380781112403,-4.997535005933869,0.176778617581836
25,ATT-0,1.0,92.4,-6.052050658742843,0.002705963267874534,-6.821011232409947,0.0024133304552425017,-0.7689605736671035,0.00029263281263214314,-2.5678586164661006,0.0044562304168283,-6.831932579257293,0.0586585116008993
26,ATV-0,1.0,92.4,-7.039995771847961,0.0047499524285044,-7.8097349437545045,0.004331773350191526,-0.7697391719065436,0.0004181790783124306,-2.538684051913023,1.8798418145449247e-05,-7.880844645955872,0.008475586695336101
27,AVL-0,1.0,92.4,-5.242580966904873,0.016353796318187896,-6.011869485604546,0.0165674898731063,-0.7692885186996736,0.00021369355491823727,-2.3625755199704397,0.007869622341843074,-5.706947945970327,0.13075741244325823
28,AWO-0,1.0,92.4,-6.887628415695128,0.0020780411614289562,-7.657484534573257,0.0016602998687340609,-0.769856118878129,0.0004177412926946178,-2.5072487511277894,0.00468742606191519,-7.579605052635616,0.028842472743273895
29,AWW-0,1.0,92.4,-5.0790266879233545,0.004482691842152331,-5.848635118534239,0.0044518068038490455,-0.7696084306108839,3.088503830322997e-05,-2.3036736669876037,0.0007134898085900954,-5.901151352975855,0.029051716654193704
30,BCT-0,1.0,92.4,-5.418237364626077,0.005444153811258623,-6.185570059864837,0.004840809841543781,-0.7673326952387596,0.0006033439697150089,0.9215801908754848,0.03793000879294617,-6.2163152768208825,0.019525775818426627
31,BEA-0,1.0,92.4,-3.9001212138517163,0.011332337295322903,-4.6692558803568005,0.011284430818772506,-0.7691346665050844,4.7906476550452215e-05,-1.993054352894767,0.026048649588939266,-4.692267119002361,0.13042245258327068
32,BEC-0,1.0,92.4,-3.824178653051687,0.0015699901883303724,-4.592999225176952,0.0020333993373680137,-0.7688205721252642,0.00046340914903741925,-1.930600926136694,0.012851359291168762,-4.540673709632486,0.052025594055265856
33,BIK-0,1.0,92.4,-6.171802930807561,0.003411763437996207,-6.940942897023529,0.002769877620699024,-0.7691399662159679,0.0006418858172970721,-2.0231208334102027,0.006852803752592118,-6.876096551185713,0.04006732105672084
34,BOF-0,1.0,92.4,-5.586566582889731,0.0013666083263910167,-6.35523753338056,0.0011885619532345792,-0.76867095049083,0.00017804637315649297,-2.415303377663174,0.007793157807736151,-6.364283550978147,0.024613888419030783
35,BOG-0,1.0,92.4,-4.301174264024988,0.005541888516602533,-5.070458915322259,0.005817470686091841,-0.7692846512972715,0.00027558216948958547,-2.034672305492001,0.007509886159221546,-4.8715238468926865,0.06712074816956548
36,BOZ-0,1.0,92.4,-3.9442048864811357,0.028038692206381555,-4.71296243560826,0.028617162745110836,-0.7687575491271246,0.0005784705387296141,-1.8990947330607226,0.011664025844648873,-4.445531229622471,0.0498282721775567
37,BPH-0,1.0,92.4,-4.197799695421152,0.0028199706754912235,-4.966835725471126,0.0028675640081701204,-0.7690360300499741,4.7593332679063405e-05,-1.9682258800469543,0.02042296028445001,-4.95507537546992,0.038629491552518935
38,BRE-0,1.0,92.4,-6.113512633513177,0.007092332091693798,-6.882411223588121,0.006811541133496135,-0.7688985900749435,0.00028079095819755207,-2.342115678009792,0.0019413078552539265,-6.86583436848797,0.007753766634464032
39,BSV-0,1.0,92.4,-5.957503724106323,0.0019650234359716023,-6.726592577475223,0.002266288073103695,-0.7690888533689,0.0003012646371319816,-2.4345498674340877,0.005319341414129708,-6.730677093360579,0.07649491911930806
40,CAS-0,1.0,92.4,-7.346513964396129,0.009565443316867484,-8.116087359047789,0.008434051437602896,-0.7695733946516587,0.0011313918792651978,-2.5925869310241603,0.0010207748877086864,-8.134517057036696,0.06948590908289809
41,CDO-0,1.0,92.4,-5.662507455413348,0.006239052080692975,-6.431552619239744,0.0058269892757274455,-0.7690451638263963,0.00041206280496575154,-2.214321064746403,0.004214666602618378,-6.381452288731912,0.006806241190161266
42,CFI-0,1.0,92.4,-3.804905246874468,0.016876380306752425,-4.574597220893258,0.01675949567628443,-0.76969197401879,0.00011688463046810593,-1.5739805443713801,0.003605503523955833,-4.614660621683894,0.09595579093932827
43,CGF-0,1.0,92.4,-6.347631837355891,0.004397788035387595,-7.115661871633278,0.004102250521561324,-0.7680300342773873,0.0002955375138263827,-2.3598022472917664,0.004929727564554565,-7.067382273126032,0.04143460100795826
44,CGS-0,1.0,92.4,-5.217690754669459,0.0020847261976935094,-5.98658403259593,0.0025274328919135947,-0.7688932779264712,0.0004427066942202518,-2.223774049457062,0.00118345186648261,-5.981596322023733,0.02098059390274809
45,CON-0,1.0,92.4,-4.204505105095858,0.0005913444030496429,-4.973376707440632,0.0012420077549464281,-0.7688716023447733,0.0006506633518969518,-2.084891845192394,0.027156578599687675,-4.991887352334972,0.006520010749488936
46,CSV-0,1.0,92.4,-4.344067558274044,0.001361026698529777,-5.113552863895887,0.0011338881949689572,-0.7694853056218434,0.00022713850356054222,-2.126757532112823,0.006825424143971581,-5.2653022187750125,0.014905880725856857
47,CZP-0,1.0,92.4,-7.512096711873069,0.005872121498913696,-8.281471012027968,0.006162222914051441,-0.7693743001548993,0.00029010141513807763,-2.767598854632697,0.0074232098086501885,-8.373763618810605,0.05701841443178424
48,DAC-0,1.0,92.4,-6.698212598730148,0.0008037295549883083,-7.46787540986653,0.0008687443742436685,-0.7696628111363822,6.501481925502706e-05,-2.628713504575727,0.003396059864393841,-6.689846259143089,0.20101953846886378
49,DDR-0,1.0,92.4,-6.718114952271992,0.027924802698163553,-7.487764878514271,0.028444026724452787,-0.7696499262422795,0.0005192240262892334,-2.584052873663434,0.003443229159010741,-5.94255653192419,0.13122818908953748
50,DFO-0,1.0,92.4,-4.1127823265411925,0.005858377805873616,-4.881964895525288,0.005711592181513403,-0.7691825689840952,0.00014678562436049036,-2.0213926397244784,0.006736637278147883,-4.711082126116487,0.006404474640884228
51,DFT-0,1.0,92.4,-7.364117379923796,0.005909538713275263,-8.13339721062286,0.005837034601295699,-0.7692798306990637,7.250411197978757e-05,-2.874889204975993,0.002274245750917059,-8.213899937020706,0.05909006839420705
52,DOH-0,1.0,92.4,-6.859091873649244,0.011107796873746523,-7.628541378280599,0.011120531968644265,-0.7694495046313555,1.2735094897853294e-05,-2.7931020110334854,0.00693406548636788,-6.6895699377015365,0.0970660175156901
53,DON-0,1.0,92.4,-3.432367001754102,0.009590642490900914,-4.201210625572011,0.010435131356817173,-0.768843623817909,0.0008444888659159822,-1.412562694552548,0.0044283272284983966,-4.245930388414555,0.001119256740524488
54,EAB-0,1.0,92.4,-5.262729133300844,0.005778458200876635,-6.032123129833117,0.005530517006601787,-0.7693939965322721,0.00024794119427484773,-2.4131972798012566,0.00383652815650537,-5.929223938918968,0.03828723094318898
55,EDI-0,1.0,92.4,-5.763402502239721,0.006329633628919584,-6.5325839589049775,0.005661638613377207,-0.7691814566652557,0.0006679950155421555,-2.48465417915562,0.002324252644807956,-6.499998079643232,0.02274732528123868
56,EEI-0,1.0,92.4,-5.05534299036648,0.09388663848240464,-5.824492267687772,0.09378934985410936,-0.7691492773212925,9.728862829500029e-05,-2.0066245895206265,0.04541324506144817,-5.691631963472097,0.05485163935402415
57,EMT-0,1.0,92.4,-4.090893690490236,0.03291830655215566,-4.860373448123356,0.03297589573485782,-0.7694797576331207,5.758918270210023e-05,-1.7347803264239539,0.023297671125395825,-4.141423121111819,0.03542812085082758
58,EON-0,1.0,92.4,-5.906281576948432,0.019272212564626745,-6.675876942853735,0.018787794532479474,-0.7695953659053028,0.0004844180321472158,-2.2465080635236307,0.009303755841650663,-5.744806448189601,0.13243434012051214
59,EPI-0,1.0,92.4,-6.279366690118534,0.0010983865452165453,-7.048320006374533,0.00083098387402325,-0.7689533162559977,0.0002674026711932953,-2.5942383858256024,0.007255227373826889,-7.144244809573464,0.009646305901950925
60,ERI-0,1.0,92.4,-4.70516550770061,0.0056062560731025,-5.473868717937677,0.005709179255351415,-0.7687032102370673,0.00010292318224891517,-2.207520871815033,0.013730640251622628,-5.508431241024219,0.029478815005138603
61,ESV-0,1.0,92.4,-6.009655466700015,0.0061591952617190415,-6.779003615423765,0.0065362660080032775,-0.7693481487237501,0.00037707074628406945,-2.526111966386043,0.008249181569894848,-6.754768566525914,0.11842013667881268
62,ETL-0,1.0,92.4,-6.812567155915806,0.04828110742722913,-7.581536744324432,0.048739453920087605,-0.7689695884086262,0.00045834649285869666,-2.409057883890651,0.022899141828403025,-7.070845142479006,0.0018800075750053935
63,ETR-0,1.0,92.4,-4.9640038270229425,0.018822178790154798,-5.732858500817833,0.01834055443238647,-0.76885467379489,0.0004816243577683288,-2.0367929408240317,0.022772667420194903,-5.0809903475469085,0.01983905342847425
64,EUO-0,1.0,92.4,-4.709782498892162,0.022507147251017212,-5.479461312650605,0.022833425271921115,-0.7696788137584432,0.00032627802090362534,-2.0447964318158984,0.022642864202295776,-5.436202727463252,0.04289998630314429
65,EWS-0,1.0,92.4,-4.833449131709035,0.0020259457962166216,-5.60322900148784,0.0021663529207049947,-0.7697798697788047,0.00014040712448792902,-2.2368777592596585,0.0012965417702841542,-5.638929136062885,0.027035959083640204
66,EZT-0,1.0,92.4,-4.682452841289991,0.004891215862612874,-5.451703634295029,0.005170484556542565,-0.7692507930050383,0.0002792686939299682,-2.1252073953580517,0.022759111148461297,-5.432897310191389,0.006417935273920428
67,FAR-0,1.0,92.4,-5.869148621585348,0.00630339457298712,-6.6381280094294794,0.006540795666552857,-0.7689793878441319,0.00023740109356595873,-2.417129683973116,0.0038845148222299564,-6.3986408772832535,0.03758389150051755
68,FAU-0,1.0,92.4,-3.1342630765572883,0.017398778922201874,-3.9027411299803854,0.017408403705166053,-0.7684780534230973,9.624782964123835e-06,-1.4788298255403254,0.021799204583841547,-3.9175829676500626,0.16428218749232304
69,FER-0,1.0,92.4,-5.497529305103052,0.0030614912061479593,-6.266483105107618,0.003566373040216231,-0.7689538000045653,0.000504881834068327,-2.3894827352571304,0.0027360284615753905,-6.263492606406507,0.06319652213873672
70,FRA-0,1.0,92.4,-5.638548483714823,0.0026770192650520386,-6.408145402120392,0.003046427338420976,-0.7695969184055695,0.00036940807336899306,-2.5188543457826746,0.005830717280175035,-6.4645884802575555,0.23679680828132277
71,GIS-0,1.0,92.4,-5.828453090650289,0.00250215456435976,-6.597702601215657,0.002683691308617231,-0.7692495105653673,0.00018153674425769317,-2.5045993837627853,0.011261573536961667,-6.650086968448952,0.006761487900123875
72,GIU-0,1.0,92.4,-5.788452829212531,0.000460351381282198,-6.557907280649359,0.00036524359124978645,-0.7694544514368288,9.510779003252257e-05,-2.358274199481708,0.01083931017830908,-6.283028330965838,0.21178487772981702
73,GME-0,1.0,92.4,-4.939286388942541,0.057995775434537045,-5.708572316782625,0.05774381397684669,-0.7692859278400834,0.00025196145769035283,-2.169022822349909,0.028342667628825202,-4.845673798432782,0.050304628159993925
74,GON-0,1.0,92.4,-4.79189675945572,0.0047321031785392265,-5.5612098733166935,0.004079034743595944,-0.7693131138609728,0.000653068434943227,-1.8732891238446834,0.0018503445644313388,-5.638414167947406,0.001309900564966604
75,GOO-0,1.0,92.4,-6.146437383336225,0.005906360049295678,-6.9158651751337334,0.006114546368504836,-0.7694277917975085,0.0002081863192091027,-2.121662849287293,0.0011022110002776309,-6.966223089403527,0.11127223817081688
76,HEU-0,1.0,92.4,-5.838801268619065,0.0031177986960311266,-6.6084465023046235,0.0035701996846153605,-0.7696452336855579,0.0004524009885844005,-2.457595157553629,0.008302385827912317,-6.6028299559140855,0.0733407869989704
77,IFO-0,1.0,92.4,-3.539827287555452,0.0039807288956899,-4.3087723030253215,0.004145007075192719,-0.7689450154698688,0.00016427817950270818,-1.5692724805619531,0.005924685214588665,-4.255706247860729,0.024099952979752537
78,IFR-0,1.0,92.4,-4.521300736041301,0.002296560433924455,-5.2905487089197925,0.002545976367075653,-0.7692479728784916,0.0002494159331509205,-2.1543884411431833,0.006943343817169323,-5.222565539160719,0.017977112421484254
79,IFW-0,1.0,92.4,-4.2437589204846,0.027008971874015852,-5.012974709858163,0.027346631315912973,-0.7692157893735625,0.0003376594418972867,-1.9936484863355184,0.022143721197514732,-4.9466535355421115,0.034428411637462464
80,IFY-0,1.0,92.4,-5.929191993058409,0.013766040113146971,-6.698581483801481,0.01354674678328438,-0.7693894907430717,0.00021929332986259098,-2.505619656879769,0.023637088321351918,-6.589766167247845,0.04532518061056301
81,IHW-0,1.0,92.4,-5.066875798621202,0.014922270750423294,-5.836725545346306,0.015171295250140826,-0.769849746725104,0.00024902449971780927,-2.1230226018782368,0.0059399846383165755,-5.866754280177011,0.005885111353816974
82,IMF-0,1.0,92.4,-4.990305434880572,0.002339854752389403,-5.759353568872224,0.002543086079084489,-0.7690481339916526,0.00020323132669536337,-2.244788051888901,0.0012596613766759912,-5.764122717989613,0.04522729665777581
83,IRN-0,1.0,92.4,-4.692451048529719,0.032953999058793926,-5.46183461664701,0.03271690755720469,-0.769383568117291,0.00023709150158912617,-2.1581013113961296,0.006323524791482571,-5.048217827881536,0.06632594422532101
84,IRR-0,1.0,92.4,-3.131701854710435,0.01940823787939916,-3.900867799693605,0.019700626178792202,-0.7691659449831698,0.0002923882993930982,-1.4302495324123217,0.036539872283985586,-3.736764823775598,0.039581496833795304
85,IRY-0,1.0,92.4,-2.6931987811329714,0.015342653345568502,-3.46237443478947,0.01497298158335103,-0.769175653656499,0.0003696717622175827,-1.4252615617946542,0.02625296068097649,-3.4353807259190554,0.0064143315858751215
86,ISV-0,1.0,92.4,-3.784101051589184,0.0032442987861005523,-4.553136090849316,0.0027441353527137835,-0.7690350392601321,0.0005001634333868799,-1.9345939368614058,0.008857464891469102,-4.482783300961314,0.011048324291906386
87,ITE-0,1.0,92.4,-4.60470781331326,0.004300918439987811,-5.373832995037992,0.004033685255117714,-0.7691251817247324,0.0002672331848698195,-2.237457177887894,0.023151140785900193,-5.452530931750691,0.014213523005555118
88,ITG-0,1.0,92.4,-4.451870355172804,0.0010267556090406416,-5.220994560106335,0.0012785000705690663,-0.769124204933531,0.0002517444615285913,-2.064935343658365,0.011860178775219277,-5.175412214057511,0.02810539690185676
89,ITH-0,1.0,92.4,-4.939196467226738,0.010197051909174082,-5.708578033599684,0.011152168806322749,-0.7693815663729453,0.0009551168971487223,-2.18299447638102,0.00700935682121262,-5.79890315936372,0.0038170893424522845
90,ITR-0,1.0,92.4,-4.904112215401471,0.003955911792837163,-5.673246147337476,0.004509171638722886,-0.7691339319360042,0.000553259845885945,-2.180375788967792,0.007551205192236621,-5.6905861519628065,0.004874020056679473
91,ITT-0,1.0,92.4,-3.9637436321131254,0.0147858805485519,-4.732798947730023,0.015168906181130648,-0.7690553156168976,0.0003830256325785819,-1.6787900651599816,0.0018231853489126815,-4.53577174092138,0.19218805503247746
92,ITW-0,1.0,92.4,-6.204724735313123,0.0005911161059635184,-6.974116451146345,0.0008749095772513371,-0.7693917158332214,0.0002837934712881518,-2.6174161690829667,0.0006737338044979779,-7.099398330206746,0.021191161539785508
93,IWR-0,1.0,92.4,-4.185438414522087,0.008671151868647087,-4.954625569571279,0.008279715398629595,-0.7691871550491921,0.0003914364700177142,-2.0572816802654206,0.015096901609639835,-4.902942023153781,0.03035432401249727
94,IWS-0,1.0,92.4,-3.7066410303221557,0.013730601710463919,-4.4751688839906025,0.01320877747322946,-0.7685278536684468,0.0005218242372344029,-1.8427423649349732,0.0217227983405317,-4.55238898647532,0.01278673148938747
95,IWV-0,1.0,92.4,-3.8499139150836927,0.009377950935699708,-4.619422720175855,0.009261455747860747,-0.7695088050921628,0.00011649518783896085,-1.803649482118408,0.001536401266343801,-4.567677231108913,0.07270866965340872
96,IWW-0,1.0,92.4,-4.400342687025219,0.012512094483536185,-5.168952406382717,0.012844439703224797,-0.7686097193574988,0.00033234521968833475,-2.0305455134388466,0.007895183311152021,-5.093393634144158,0.006542784304739424
97,JBW-0,1.0,92.4,-6.617616957388114,0.001993318725111326,-7.386913405714045,0.0016751444296598805,-0.7692964483259321,0.0003181742954511124,-2.352621874024309,0.00833402271400474,-7.366809619821055,0.06154820247629855
98,JNT-0,1.0,92.4,-6.989723059509778,0.007079792641538685,-7.759326012660685,0.0067067223509869045,-0.7696029531509072,0.00037307029055200225,-2.341243978771736,0.0073960893552564855,-7.884679136592869,0.028244609709541013
99,JOZ-0,1.0,92.4,-5.74016981081666,0.0029177552041335097,-6.509153714301739,0.002773966644915138,-0.7689839034850781,0.0001437885592185939,-2.2202601571168388,0.00125175358705798,-6.539228863768818,0.07320254250397484
100,JRY-0,1.0,92.4,-6.149525995322359,0.0009190686210267529,-6.918954869242716,0.0005197883478578191,-0.7694288739203569,0.00039928027316871173,-2.540130814580874,0.005937858327339285,-6.882543207467251,0.020228517826665904
101,JSR-0,1.0,92.4,-3.4379325165754593,0.003353140456975101,-4.206506312174268,0.003338897074115721,-0.7685737955988085,1.4243382859380205e-05,-1.8537061845545684,0.014865001544001277,-4.228941720643919,0.022796126117334396
102,JST-0,1.0,92.4,-5.093849394639962,0.006351358548413177,-5.863506524870976,0.006182736835534275,-0.7696571302310129,0.00016862171287906902,-2.4039543777552943,0.012885168391677082,-5.816730539696257,0.018318995559687856
103,JSW-0,1.0,92.4,-5.699235532798403,0.0007202192735498159,-6.468460431449921,0.0010027644180472528,-0.7692248986515182,0.00028254514449738144,-2.216943154707259,0.00660431959389407,-6.565031908584097,0.00621081194921036
104,KFI-0,1.0,92.4,-4.615141266234286,0.004133798574829761,-5.384794344130212,0.003944316397528347,-0.769653077895926,0.0001894821773016364,-2.1428328134262564,0.0008724436630400678,-5.513730775632674,0.010732185115815085
105,LAU-0,1.0,92.4,-5.245803338273939,0.0031562200642385463,-6.015426750637113,0.0029647616697734414,-0.7696234123631733,0.00019145839446504942,-2.263415574929194,0.0020033702853503588,-6.012445482381523,0.02042557494044539
106,LEV-0,1.0,92.4,-4.9988691076069465,0.0032140556042210555,-5.768157003280487,0.0034346152733806257,-0.7692878956735412,0.00022055966915962566,-2.3749743885533974,0.009070413002714384,-5.814301122728474,0.02740213668066005
107,LIO-0,1.0,92.4,-6.824226842505743,0.006934581047523203,-7.593537984003603,0.006644799350675967,-0.7693111414978597,0.00028978169684718,-2.7151625227973515,0.0001894171733507477,-7.289066223818733,0.1398634475093381
108,LOS-0,1.0,92.4,-5.874485841215401,0.006036885054540253,-6.643813269712663,0.005760735994341459,-0.769327428497262,0.00027614906019896024,-2.5279579311585345,0.0009974107254873132,-6.728090921892127,0.04443076578568217
109,LOV-0,1.0,92.4,-6.7743535917185405,0.0009510541237913728,-7.543272876557454,0.0001440800036260903,-0.7689192848389133,0.0008069741201650049,-2.7070692084434693,0.0009702191256535375,-7.32051041426014,0.11265682974029767
110,LTA-0,1.0,92.4,-3.8716018464961506,0.11169514823589499,-4.641270573901483,0.1118735453948041,-0.7696687274053327,0.0001783971589091049,-1.928497269336507,0.03247354699632321,-4.54982515394042,0.004136374401461751
111,LTF-0,1.0,92.4,-5.3962415166043805,0.02772523534194482,-6.164817671235667,0.027958303259050687,-0.7685761546312864,0.00023306791710608898,-2.1157851220757724,0.023155194421101477,-5.413545129159141,0.1763789498605619
112,LTJ-0,1.0,92.4,-6.410865171370174,0.0012912534898394945,-7.180324477579199,0.0013350646654535225,-0.7694593062090243,4.3811175613972526e-05,-2.123847296630882,0.01553094041222658,-7.188531412888322,0.007561420429991195
113,LTL-0,1.0,92.4,-4.412138425272259,0.0013877135451947353,-5.181472873644096,0.0011043157883579013,-0.7693344483718375,0.000283397756836834,-1.7534033905662687,0.010399469982666276,-5.096696973083702,0.0911880288387823
114,LTN-0,1.0,92.4,-5.719119230525602,0.01131607652782396,-6.488920717019184,0.011284134080612684,-0.7698014864935822,3.194244721105299e-05,-2.3367107852451707,0.0035979484842072473,-5.971973847367447,0.1319377902373109
115,MAR-0,1.0,92.4,-6.05424421320358,0.020579034907367788,-6.823611813348303,0.020796101451531435,-0.7693676001447228,0.0002170665441638686,-2.431880799080651,0.0010125140151810985,-6.616581106299957,0.07839499513619774
116,MAZ-0,1.0,92.4,-5.303110882139728,0.008773466159444077,-6.072502141496477,0.00940186938292431,-0.7693912593567493,0.0006284032234802894,-2.1099899559705744,0.013468419895894312,-5.242503393339163,0.1593612602224468
117,MEI-0,1.0,92.4,-4.338703285430901,0.01698737655189353,-5.108393340484572,0.017095609705701342,-0.7696900550536712,0.0001082331538075354,-2.077996438277389,0.0016978033983940932,-4.782221711726445,0.06749701090610039
118,MEL-0,1.0,92.4,-4.898780470325944,0.0020727212188349498,-5.667919995376215,0.0013133049374216554,-0.7691395250502708,0.0007594162814132388,-2.2197636507197225,0.018186875636713395,-5.6912399420921815,0.011090452682271048
119,MEP-0,1.0,92.4,-6.9684863838170035,0.001037375713271782,-7.7381931586692865,0.001230297727273566,-0.7697067748522832,0.00019292201400161746,-2.74555820421768,0.0021573789451261316,-7.544542180435684,0.013568952861529038
120,MER-0,1.0,92.4,-6.879304861680286,0.008680460989004768,-7.648769328444015,0.009363236057853275,-0.7694644667637299,0.0006827750688488399,-2.6224464510295022,0.009313184852725254,-6.900806492345998,0.049537264401340764
121,MFI-0,1.0,92.4,-5.365542906401739,0.002863164389801831,-6.1352297619564435,0.003008349776032926,-0.7696868555547052,0.00014518538623137234,-2.303501086521699,0.013000102399130853,-6.128801741691039,0.06274655308961385
122,MFS-0,1.0,92.4,-4.861844323447287,0.007376029252037952,-5.630865972346088,0.006887028232478887,-0.7690216488988002,0.000489001019559343,-2.0775853953617234,0.01584270592390702,-5.645537976065522,0.005496901087258088
123,MON-0,1.0,92.4,-6.393163130670045,0.0037751399994832013,-7.162521522617382,0.0034513089184411427,-0.7693583919473372,0.00032383108104178104,-2.4088309318308916,0.012121194203223551,-7.191533876866618,0.08292338337623528
124,MOR-0,1.0,92.4,-6.496148262087007,0.0009005765001974808,-7.2656444592713125,0.0012427159995165304,-0.769496197184306,0.0003421394993193272,-2.416840076480863,0.014720229769134452,-5.1320179656309355,0.2238804134024095
125,MOZ-0,1.0,92.4,-4.967824628921905,0.015675643396350747,-5.737264208939078,0.015981167349490732,-0.7694395800171729,0.0003055239531399301,-2.0170971119495915,0.001246874130345521,-5.623959563517525,0.025949062354722496
