,material,pressure,temperature,delta_e,delta_e_err,delta_h,delta_h_err,delta_pv,delta_pv_err,delta_gt,delta_gt_err,q_st,q_st_err
10,AFR-0,1.0,77.0,-5.394862534830779,0.030290542290360545,-6.035545092148009,0.030157663896068332,-0.6406825573172314,0.000132878394292546,-2.249617426611527,0.008231507463270837,-5.150711467159967,0.19262181584726168
11,AFS-0,1.0,77.0,-4.63092154236483,0.001448414241929541,-5.271779885934604,0.0016491203952004874,-0.6408583435697743,0.0002007061532708354,-2.1691771692792834,0.0021899000595302365,-5.253507539998536,0.23258819635719563
12,AFT-0,1.0,77.0,-4.774291122969915,0.01206059123875658,-5.414657637214601,0.012710340379358254,-0.6403665142446865,0.0006497491406016742,-2.234961872967331,0.01428343731261128,-5.351449533097901,0.05111306562441875
13,AFV-0,1.0,77.0,-5.077522777950924,0.005850288344098509,-5.717944986431219,0.005948484525522879,-0.6404222084802945,9.819618142459241e-05,-2.2673341846108497,0.0019602521776520554,-5.830227610924055,0.0460744289107633
14,AFX-0,1.0,77.0,-4.778027435089424,0.0004092926203842495,-5.418343298886773,0.0004099273051436647,-0.64031586379735,6.346847593041716e-07,-2.212752442767238,0.00023482383773631987,-5.145416008340835,0.1287019791819688
15,AFY-0,1.0,77.0,-5.219973549670362,0.008695274777383855,-5.860651724407572,0.008244229701806383,-0.6406781747372101,0.00045104507557730544,-2.4475765006973633,0.009641802425028656,-5.332993727573002,0.12214309372107923
16,AHT-0,1.0,77.0,-6.0686740184637875,0.008970708823564877,-6.7089119026629085,0.009549438116203124,-0.6402378841991203,0.0005787292926379695,-1.893481590958881,0.00106992387153515,-6.72396064554728,0.06732116826208268
17,ANA-0,1.0,77.0,-7.112581271694321,0.0019725264742729287,-7.7536218503384475,0.0017389081053020838,-0.6410405786441267,0.00023361836897067834,-2.480298408584528,0.0019427921567349848,-7.862494239852288,0.03170974253141079
18,APC-0,1.0,77.0,-6.633885751538154,0.007651463069795472,-7.274708959380648,0.007575910341949932,-0.6408232078424942,7.555272784554035e-05,-2.337800873147546,0.0019183982408916833,-7.41928290976959,0.017031257960348878
19,APD-0,1.0,77.0,-7.345136965969065,0.0037225833365011063,-7.986011902025211,0.004002450799964308,-0.6408749360561463,0.0002798674634629794,-2.4467762231890617,0.0011838518035103274,-8.123408140155101,0.10960793812418679
20,AST-0,1.0,77.0,-5.134752337207523,0.002366137592080708,-5.775931247142324,0.0019358962785855915,-0.6411789099348006,0.00043024131349517214,-2.334120950586596,0.003762048321406475,-5.901018458125938,0.0067425776077585375
21,ASV-0,1.0,77.0,-5.982394367333558,0.0076243745295458965,-6.6231354504179,0.00771586009607228,-0.6407410830843425,9.148556652666118e-05,-2.20886373635593,0.0003156959321999331,-6.384295807001456,0.10842121687404038
22,ATN-0,1.0,77.0,-6.257459286017416,0.002086379592020293,-6.89768614996334,0.0018710662088818886,-0.6402268639459237,0.00021531338313834913,-2.011886565655426,0.001425751760771643,-6.595759888280796,0.07042045810562625
23,ATO-0,1.0,77.0,-4.897111347490856,0.0011107633512073,-5.537735190334937,0.0011688912030041188,-0.6406238428440811,5.812785179698521e-05,-1.86512837721362,8.99036618449145e-05,-5.57063294592073,0.04817146757608759
24,ATS-0,1.0,77.0,-4.437721392936121,0.005018850839075828,-5.077801733209586,0.004424247373865153,-0.6400803402734656,0.0005946034652105081,-1.990593409801327,0.006590752904069186,-5.0026957697136645,0.007666075169902253
25,ATT-0,1.0,77.0,-6.242721582928436,0.0047593894282558225,-6.883224702843657,0.0052110111529146685,-0.6405031199152211,0.00045162172465906814,-2.4045711165757115,0.006072589277746454,-6.971953544349524,0.07961701664123932
26,ATV-0,1.0,77.0,-7.205370292574157,0.0010183437564257325,-7.845998006638247,0.0005851771093969838,-0.6406277140640911,0.00043316664702874874,-2.215037855579884,0.0001999011143551943,-8.172384785965594,0.017295925495859343
27,AVL-0,1.0,77.0,-5.328655331398985,0.002774551626798072,-5.96908185268687,0.0031053441527704173,-0.6404265212878841,0.000330792525972623,-2.2422606991838574,0.002314027386509654,-5.570142222689892,0.010403822063049795
28,AWO-0,1.0,77.0,-7.123149381069291,0.0012784526129885343,-7.763606915862507,0.0017494233457919783,-0.6404575347932164,0.0004709707328033885,-2.1906533738165095,0.0008872361040588306,-7.6791298345885926,0.0007570147152762274
29,AWW-0,1.0,77.0,-5.272554320302124,0.0086315372887662,-5.913036535834239,0.008788196798707126,-0.6404822155321146,0.00015665950994087074,-2.222965152239415,0.007757300213534046,-6.136011790127499,0.017729664841700465
30,BCT-0,1.0,77.0,-5.662814076740251,0.00017904676486990567,-6.301482131981452,0.0005758484689724064,-0.6386680552412001,0.00039680170410266724,-0.15568904097676972,0.015539542780114546,-6.233598182061822,0.07025750846170276
31,BEA-0,1.0,77.0,-4.031175398416365,0.000843855301748242,-4.671623102553724,0.00034472257344875246,-0.6404477041373599,0.0004991327282994895,-2.06584100075592,0.0035269938895430286,-4.760972631087005,0.04503321765893009
32,BEC-0,1.0,77.0,-3.9328998860119397,0.0014259849130127122,-4.5730763261488345,0.001675496853388747,-0.6401764401368943,0.0002495119403757018,-2.01385785845018,0.0010731104277945658,-4.652295754083815,0.01880911058403756
33,BIK-0,1.0,77.0,-6.307871011451979,0.0010639049932099631,-6.948084373498862,0.0015303632093792707,-0.6402133620468824,0.00046645821616903005,-2.16101479827012,0.005415373427808179,-6.873260125402135,0.017954148233831457
34,BOF-0,1.0,77.0,-5.683255660654599,0.005675232122751339,-6.323625835467234,0.005138041477019684,-0.6403701748126345,0.0005371906457319331,-2.179609043328545,0.0020081237984594935,-6.23092781209891,0.10925988472804526
35,BOG-0,1.0,77.0,-4.428109447244566,0.002280762058177732,-5.068141289945327,0.0022077820212529353,-0.640031842700761,7.298003692485233e-05,-2.0954657944764854,0.00015286345780762822,-5.039203701603261,0.09181530432915475
36,BOZ-0,1.0,77.0,-3.935662851074248,0.007292335774424341,-4.575733377460503,0.0074685819409210374,-0.6400705263862548,0.00017624616649680735,-1.975322991012326,0.007397934453061694,-4.446972369244863,0.03449538924926632
37,BPH-0,1.0,77.0,-4.405857414856035,0.009050977612011568,-5.046530865795051,0.0088714323250354,-0.640673450939017,0.0001795452869760572,-2.069480659807152,0.0024282003792364115,-4.658139867003259,0.1049167978459642
38,BRE-0,1.0,77.0,-6.220649344048082,0.0037807454505758287,-6.861400819450477,0.003428822047910618,-0.6407514754023942,0.00035192340266498867,-2.0868323555575388,0.0046147187829386205,-6.704127657953025,0.10109805654676807
39,BSV-0,1.0,77.0,-5.983153651092842,0.0027524345062448496,-6.62374339254398,0.0036932592352956206,-0.6405897414511382,0.000940824729050882,-2.369166625480661,0.0019624589610025556,-6.2550644783626606,0.12803801905026413
40,CAS-0,1.0,77.0,-7.549379647034451,0.0032826352128902947,-8.189476000229103,0.0032481980521676945,-0.6400963531946515,3.443716072282221e-05,-2.216130166071845,8.294897356830866e-05,-8.265686703015122,0.09496075556092087
41,CDO-0,1.0,77.0,-5.714253991012308,0.0003035371021482547,-6.354623521920056,0.0005992982910059119,-0.6403695309077475,0.0002957611888576017,-2.0153638530808378,0.0033244835523442706,-6.244784018671147,0.0016682071900961937
42,CFI-0,1.0,77.0,-4.1618136999354745,0.003522100815409601,-4.80267560361583,0.003548297584710536,-0.6408619036803561,2.6196769300823597e-05,-1.9502929514242404,0.0035983254819825783,-4.9090053218035425,0.08617893608260507
43,CGF-0,1.0,77.0,-6.516037769199807,0.0042600002021080385,-7.156065914707316,0.004262830311847932,-0.640028145507509,2.8301097398375497e-06,-2.1559311442291067,0.00022847161493722012,-7.290869659831928,0.12654333734618817
44,CGS-0,1.0,77.0,-5.389166481650406,0.009996472779150167,-6.029510056488893,0.010129612634947271,-0.6403435748384869,0.0001331398557971597,-2.2079437650068323,0.008531201239004416,-6.168453196235127,0.06486279162516428
45,CON-0,1.0,77.0,-4.3782581064398745,0.0035321898073958913,-5.018543861422003,0.0037576925323627997,-0.6402857549821288,0.0002255027249665753,-2.1234119762089962,0.005513115389015999,-4.97801690541482,0.04002554148178028
46,CSV-0,1.0,77.0,-4.5530479541827145,0.005452497417262503,-5.193511354487382,0.005593611574248314,-0.6404634003046669,0.00014111415698581098,-2.195540674609913,0.009120460109984796,-5.228220122519364,0.1260782927954618
47,CZP-0,1.0,77.0,-7.712108951142328,0.025280628531862526,-8.353036103242069,0.027761172238718324,-0.6409271520997393,0.0024805437068564085,-2.5240593766284607,0.006874284919068607,-8.816205502381607,0.019798932641310607
48,DAC-0,1.0,77.0,-6.563566638549221,0.0011655615925372231,-7.2034877574834075,0.0010537654903854943,-0.6399211189341862,0.00011179610215211744,-2.3209553899353077,0.0003873811589516496,-6.298950435175342,0.0782837514988941
49,DDR-0,1.0,77.0,-6.4372732829479355,0.0020768777276929384,-7.077613711662769,0.002014797129860302,-0.640340428714834,6.20805978324146e-05,-2.3313544836851894,0.0016170791144847207,-6.097000743315444,0.0986072133769338
50,DFO-0,1.0,77.0,-4.2882745120712755,0.02055444518882865,-4.9285634586221985,0.020380077337849745,-0.6402889465509234,0.0001743678509787405,-2.0948047763578503,0.005954280042048232,-4.869864012485794,0.06750008164951549
51,DFT-0,1.0,77.0,-7.558278642127562,0.0037582137751446254,-8.19898914662257,0.0037949820201541584,-0.6407105044950077,3.676824500969955e-05,-2.444502070073955,0.00035428255991165614,-8.388603038655239,0.09984676946032955
