,Zeolite,Optimal temperature (K),Optimal temperature error (K),Tank capacity (mol),Tank capacity error (mol),Excess capacity (mol),Excess capacity error (mol)
0,ABW-0,100.02500000000079,0.9756408150544061,15.717966538677349,0.19024412871127516,3.871916551209777,0.1377909671302422
1,ACO-0,125.72500000000115,2.2089307368046023,12.2381466088278,0.24456311178402831,2.8941888818383164,0.37267761665574517
2,AEI-0,96.20000000000074,2.5219040425837354,12.305727841211445,0.1847424661721565,-0.058236347328159965,0.41425656277753814
3,AEL-0,101.02500000000079,4.084345112744574,7.601559369008225,0.058504966432681355,-4.142086410338142,0.49209232558369387
4,AEN-0,103.81250000000084,1.6212938506020653,10.128105774828025,0.12272491902063916,-1.2604564324808123,0.2789333349345475
5,AET-0,81.05000000000051,13.703284277865848,10.034493003959334,0.8962958671535053,-6.811068547376044,6.752611002805759
6,AFG-0,101.56250000000081,4.018064677179857,9.889981735257976,0.09395631504686489,-1.7870255064039422,0.5620162891091072
7,AFI-0,83.45000000000053,14.60308186651044,10.349697440910827,0.753786630839652,-6.07166087634677,7.05942420691277
8,AFN-0,99.76250000000078,2.5149242036292407,10.027025878253701,0.09424357378630148,-1.860339752105162,0.2687585453924258
9,AFO-0,100.28750000000079,3.944755220542898,7.666349648066017,0.07286179528982696,-4.168926222361975,0.492705303799443
10,AFR-0,91.97500000000066,2.5965120835459605,13.086468126397332,0.1766518323538708,0.09731197127136682,0.43214629973300267
11,AFS-0,87.0625000000006,15.963547342304818,13.534143561653508,0.3128669786544936,-2.308221315743358,8.277675825395992
12,AFT-0,85.65000000000057,15.492659552188153,12.738159405245982,0.12311998584938345,-3.326606395357916,7.922701696783581
13,AFV-0,95.92500000000074,1.4497844667398179,11.540596760103536,0.16393855990407463,-0.8547987808605086,0.25861768846894273
14,AFX-0,73.96250000000043,12.611595606821705,12.908718049750446,0.29816325374717334,-5.599693391806552,7.171643184974298
15,AFY-0,102.42500000000081,2.311249661979456,14.500352895040507,0.6300467003708717,2.944296563700054,0.6777982300539632
16,AHT-0,85.58750000000057,0.3950870157319844,12.989431793224867,0.2633619621397476,-1.0764008349459595,0.3008093648225602
17,ANA-0,103.92500000000084,1.1442792491345992,13.517641639787822,0.2723859194679243,2.1439147839307533,0.3488022944068421
18,APC-0,115.45000000000101,0.891627725006363,9.851325104356778,0.20369235895092033,-0.3394551371755845,0.20956501144718842
19,APD-0,133.00000000000125,0.3640054944640267,9.593829896596887,0.11909113184932776,0.7676612812629289,0.12724698896458955
20,AST-0,84.23750000000055,23.744838254871645,11.068359599492414,0.6972041161408047,-7.442019717961633,10.07516683275706
21,ASV-0,117.30000000000102,1.262933094031526,7.443808854218558,0.08102296704466526,-2.5824073117685473,0.12138895724211077
22,ATN-0,45.0,0.0,12.346619052108812,0.498485481387308,-24.708049927008425,0.4984854813873071
23,ATO-0,45.0,0.0,11.523031833335448,0.1498928662638181,-25.53163714578179,0.14989286626381884
24,ATS-0,79.01250000000049,13.01090287989288,11.923837149085928,0.3837258388125602,-5.316577154800724,7.14075136166118
25,ATT-0,94.23750000000071,21.833342477733765,10.526502576930598,0.5812131399143304,-4.566074693660909,8.001413850325541
26,ATV-0,130.3750000000012,0.7171994143890641,7.538157638887891,0.08851645218827012,-1.4667348052800686,0.10404138946008931
27,AVL-0,81.57500000000051,14.79533287898607,11.278325890029329,0.4155561250613259,-5.543963915365939,7.30616672244005
28,AWO-0,131.66250000000124,2.7739581377519436,7.25943707013239,0.13264437550660535,-1.6611457654660473,0.25763781693623605
29,AWW-0,93.47500000000069,3.9845796516069862,10.330556224285226,0.09494239578003413,-2.447931361195321,0.6301774719424936
30,BCT-0,66.75000000000031,2.8346075566117133,12.713328338179661,0.6004949858517699,-6.438160236536033,0.7537955049032464
31,BEA-0,75.53750000000043,17.672431744103836,12.477885478882364,0.3557268003104312,-7.320847612645434,9.682235468961743
32,BEC-0,73.4750000000004,13.26543911825029,13.202034394818808,0.4020058913694666,-5.572640617353336,7.2021682630223145
33,BIK-0,95.60000000000072,0.9899494936611828,10.836128228601108,0.13380194982825946,-1.6030200547092532,0.14540441025202694
