9.954748429647453101e-01,-1.019010993204603643e+01,-7.932628043011589192e-01,5.049568717367947102e-04
8.574523223757197776e-01,-9.128529487030096590e+00,-7.990059548009394996e-01,2.106775064021348953e-03
8.848502730539767880e-01,-8.660054926283258681e+00,-6.332718578679240595e-01,2.194322412833571434e-03
9.349803371840169630e-01,-8.885680325674895741e+00,-7.041973816449816903e-01,2.404045546427369118e-03
9.288893021750809220e-01,-9.778245321574891236e+00,-7.826531301217656278e-01,1.346205361187458038e-03
9.568330324401694842e-01,-8.126885327116101010e+00,-4.964590261971666973e-01,1.353359199129045010e-03
8.767176215527456851e-01,-9.208281736070919266e+00,-7.176270937739009925e-01,2.924170810729265213e-03
9.119206332366421863e-01,-8.382255445890997692e+00,-5.665848658398360271e-01,1.416988205164670944e-03
9.223559988104719221e-01,-9.178472772426252035e+00,-7.082048359883791333e-01,1.711267628706991673e-03
9.349279775171202012e-01,-8.895382374327985175e+00,-7.046354949516708821e-01,2.464406192302703857e-03
8.828491507578876130e-01,-8.741904469232073538e+00,-6.163407415548849411e-01,2.362009137868881226e-03
9.051334216888510253e-01,-8.345082145105500615e+00,-5.781083715741363038e-01,1.590865547768771648e-03
8.821971062456199775e-01,-8.718487758568063128e+00,-6.166543219377633722e-01,2.276757964864373207e-03
9.039809943953626137e-01,-8.661454166973598490e+00,-6.379569170518152310e-01,2.746910322457551956e-03
8.659744216922000692e-01,-8.782830523532270561e+00,-6.039020323974292337e-01,2.582407090812921524e-03
9.064670592213543987e-01,-8.505658449342114125e+00,-6.385022088673627527e-01,1.612648949958384037e-03
9.778363778295322550e-01,-1.075246534840950652e+01,-7.535039884044747449e-01,1.321343472227454185e-03
1.010055248546251949e+00,-1.077328216458837318e+01,-8.965032556560966759e-01,1.033495180308818817e-03
9.830065102805403132e-01,-9.338486412780737211e+00,-8.243614701870307648e-01,8.224581833928823471e-04
9.960786941574071296e-01,-9.109645192193504215e+00,-9.070031748027186369e-01,3.063316980842500925e-04
8.615458147410103296e-01,-8.728837789982939910e+00,-6.563412001410328100e-01,3.309309482574462891e-03
8.842938002972458023e-01,-8.896158511919148637e+00,-7.529836211757173769e-01,3.101300448179244995e-03
8.253891484399586975e-01,-8.791840673880770396e+00,-6.642025627127738918e-01,7.336651440709829330e-03
8.696936654636961972e-01,-8.414939848550778478e+00,-6.805307338274959594e-01,3.618316026404500008e-03
9.010089688530829033e-01,-8.695643399571043375e+00,-5.861990898710300879e-01,2.002755645662546158e-03
8.612768156358102667e-01,-9.195212858977500403e+00,-7.129730364743055437e-01,3.640305716544389725e-03
1.001371462029474024e+00,-9.105444196786917743e+00,-9.036011827009033937e-01,4.754721303470432758e-04
8.853704654954690501e-01,-8.781976083263163702e+00,-6.409278622142057236e-01,3.343916963785886765e-03
8.421026647639517915e-01,-8.813669865402486536e+00,-7.878592180737526984e-01,2.985914470627903938e-03
8.930590519310167563e-01,-8.922152152466487962e+00,-6.650838425883535132e-01,2.931106137111783028e-03
1.101386415167558974e+00,-1.239788537363086540e+01,-6.688795168361456600e-01,2.692973357625305653e-04
8.826186157388821174e-01,-8.383586604908263240e+00,-5.508722951143110169e-01,2.367857843637466431e-03
9.589289616366343250e-01,-8.237595495420441338e+00,-4.633507605337935376e-01,3.156596329063177109e-03
9.465940894332518507e-01,-9.865681908770140396e+00,-7.466504158869828878e-01,1.319547300226986408e-03
8.453564448496130312e-01,-8.567323446062863113e+00,-6.770359400388917814e-01,4.994493909180164337e-03
8.962726880851341615e-01,-8.455081414592198641e+00,-5.853503142510189106e-01,1.908724661916494370e-03
9.961600782187370884e-01,-8.403167380269303877e+00,-4.533917293562159667e-01,3.630249062553048134e-03
9.041494545146098183e-01,-8.427835624100742606e+00,-5.443471492105309562e-01,1.699275919236242771e-03
8.678608281960222826e-01,-9.193626481920492921e+00,-6.795482445695886220e-01,6.258527282625436783e-03
9.319470412143846527e-01,-9.238463718751711795e+00,-7.442865740555927312e-01,2.612429205328226089e-03
1.006558612879828507e+00,-9.066516483721386521e+00,-9.165830640990160205e-01,3.532873233780264854e-04
8.609231889002539884e-01,-8.837111921365998768e+00,-6.520623655025192811e-01,5.073804873973131180e-03
9.351870571798256426e-01,-9.184011633985079470e+00,-5.998206069998862633e-01,1.743937144055962563e-03
9.278615165278081278e-01,-8.859986702453502616e+00,-7.457374424622480458e-01,3.264983417466282845e-03
9.152436696502026514e-01,-9.080269848054925319e+00,-6.743697196163304097e-01,2.431188477203249931e-03
9.043040399163146947e-01,-8.384398200042646465e+00,-5.825854791690905365e-01,1.946985255926847458e-03
9.022920014613539097e-01,-8.532657910306607363e+00,-6.138957155279315403e-01,1.949887373484671116e-03
9.985462034556494837e-01,-9.950399023138594146e+00,-9.454258303389230234e-01,7.005088264122605324e-04
8.654597771453754751e-01,-8.737875245159479221e+00,-7.028061481189625814e-01,4.074196331202983856e-03
9.327950002313021294e-01,-8.551058111797319228e+00,-6.920154267186181540e-01,2.415251918137073517e-03
9.060618220539011780e-01,-8.493633101073438496e+00,-5.605554656372819800e-01,1.756649231538176537e-03
9.409860930730155060e-01,-9.002966771984045380e+00,-8.806404945151385943e-01,6.321860710158944130e-04
9.032548916065529232e-01,-8.080315071833870988e+00,-6.879911443488470058e-01,4.100415855646133423e-03
9.083280560723280272e-01,-8.347808329165379959e+00,-5.627846939467051612e-01,1.772750983946025372e-03
9.007415066883390775e-01,-8.739972185494153223e+00,-6.550182249027303172e-01,3.125471994280815125e-03
7.252818812130336079e-01,-8.954711703906696130e+00,-6.631405215850093571e-01,8.988129906356334686e-03
9.387011660276349811e-01,-9.074430199174660316e+00,-6.863231601828753137e-01,1.616843394003808498e-03
1.010767504781352244e+00,-7.945840866511296952e+00,-4.148406232778248381e-01,1.966684591025114059e-03
8.781390978545118298e-01,-8.948737038779652764e+00,-6.412980021468352998e-01,3.156952094286680222e-03
8.879830897205638340e-01,-8.608382934739235992e+00,-7.458786390238316688e-01,1.708155730739235878e-03
8.984590455599402725e-01,-8.677245608035324409e+00,-6.264167280291282891e-01,2.751434221863746643e-03
9.262213169649429201e-01,-9.239885123480462426e+00,-7.394026167090347323e-01,2.405066741630434990e-03
9.106885752902349473e-01,-9.676955816332977633e+00,-7.442585195199770132e-01,2.243530005216598511e-03
8.875998682508217108e-01,-8.553070344287657889e+00,-6.008206533880314781e-01,2.503576688468456268e-03
9.244139221929609240e-01,-8.835025098203798777e+00,-6.520101583399433576e-01,2.051484771072864532e-03
8.847420008162207861e-01,-8.709731685380649679e+00,-6.531096680796216747e-01,3.315155161544680595e-03
8.641981646641370141e-01,-8.528215864724744577e+00,-6.296860752315078802e-01,3.371550701558589935e-03
8.900871191542849559e-01,-8.947908453994564582e+00,-6.840772481700804208e-01,4.454758018255233765e-03
1.017129617070517966e+00,-8.098092552757433893e+00,-4.247256851614131246e-01,1.345340162515640259e-03
8.968712856081669793e-01,-8.714476386948518893e+00,-6.827583477117629140e-01,3.474827855825424194e-03
8.713417052081879888e-01,-8.604585195955833044e+00,-6.662577601803807426e-01,3.928982187062501907e-03
8.968059300641613163e-01,-9.240891425377094848e+00,-7.061482036789107353e-01,3.960979171097278595e-03
8.955357834715237386e-01,-9.092333406020033593e+00,-6.966418665814179123e-01,3.486713394522666931e-03
8.727575739914178454e-01,-8.850707961967238191e+00,-5.946666770497811561e-01,2.423174213618040085e-03
8.967262101069350955e-01,-8.794766038554866938e+00,-6.906742475744384047e-01,2.557002939283847809e-03
8.645949215016336398e-01,-9.153733921352703362e+00,-7.073563063810796026e-01,5.105549469590187073e-03
8.077779159521859542e-01,-8.676331402180883501e+00,-6.913710855278974998e-01,4.808013327419757843e-03
9.167877921253756446e-01,-8.609182753585596259e+00,-5.649064570005591923e-01,1.670062774792313576e-03
8.914924235711282341e-01,-8.589011771738576329e+00,-6.312687182752398929e-01,2.611766569316387177e-03
9.188775880350537051e-01,-8.540726347993579992e+00,-5.930806678912082797e-01,1.482899300754070282e-03
9.101622217608983378e-01,-9.126652742470522384e+00,-7.150193878309356599e-01,2.190007828176021576e-03
8.812939850794457852e-01,-9.100592829964558206e+00,-6.708452781918171626e-01,4.188228864222764969e-03
8.931727463577356918e-01,-8.526334010618711545e+00,-6.682195652859339585e-01,2.483102958649396896e-03
9.024237991035045647e-01,-8.639520384002899789e+00,-6.227911739026922300e-01,1.750675612129271030e-03
1.042035416951054172e+00,-7.818067213618326683e+00,-3.648198947908258272e-01,1.218556193634867668e-03
1.039893778047551010e+00,-7.845308191580714130e+00,-3.737743616657353551e-01,1.076164073310792446e-03
9.692489522716786210e-01,-8.390457552157306154e+00,-4.671995264196821540e-01,3.146262839436531067e-03
8.766328612437958023e-01,-8.716191148114063481e+00,-6.411103240433535522e-01,2.543826121836900711e-03
8.955176793421997239e-01,-8.594593223277009031e+00,-6.142970443066552155e-01,2.419041702523827553e-03
9.108702626070793729e-01,-8.668771914271252044e+00,-6.687383113502699539e-01,2.336098114028573036e-03
8.888350793656080162e-01,-8.715869248446578510e+00,-6.637085699427177632e-01,2.659303136169910431e-03
1.028446268974127609e+00,-7.831605627090171495e+00,-3.799712173204465304e-01,1.948727411217987537e-03
9.627230645237654372e-01,-9.059918392492855688e+00,-7.893179702534197650e-01,6.647228728979825974e-04
8.914247156728839494e-01,-8.475813077877495161e+00,-5.718128876506934910e-01,2.106294501572847366e-03
9.332431594981975831e-01,-8.273606792453827907e+00,-5.063412659602369859e-01,1.442484906874597073e-03
9.466363211603602279e-01,-8.313302286109214734e+00,-4.927364380177388647e-01,1.697718398645520210e-03
8.699366369633607654e-01,-8.674804626331313884e+00,-6.053741715373326393e-01,3.108167089521884918e-03
9.825162913216345384e-01,-9.857851886672245101e+00,-7.925903882220912688e-01,7.930395076982676983e-04
9.773078359745043242e-01,-9.187837684114198211e+00,-8.920280427923182875e-01,2.178203867515549064e-04
8.493471767407804185e-01,-9.044503100892153924e+00,-6.976624077078171782e-01,4.002042580395936966e-03
9.202893130337199690e-01,-8.970258758086917084e+00,-7.357697403679445136e-01,2.312956843525171280e-03
9.628161881406699374e-01,-8.101945332896773877e+00,-4.797385658265014841e-01,1.177954254671931267e-03
9.423800076073953758e-01,-8.977212111056505961e+00,-6.974136843809267683e-01,7.751669618301093578e-04
9.169028448415962318e-01,-9.414588929483176827e+00,-7.036716295161503654e-01,4.315543919801712036e-03
9.219197167147188399e-01,-8.864477104391855988e+00,-6.210806030194760963e-01,1.822160556912422180e-03
8.543484327198087591e-01,-8.690184343531356603e+00,-6.656986258799076905e-01,4.598119296133518219e-03
8.906745424006833334e-01,-8.721115508419662987e+00,-6.511908301265223464e-01,3.016469301655888557e-03
9.153354223505572040e-01,-8.677426278853094033e+00,-7.410355985930535683e-01,2.559636952355504036e-03
8.766129954588388618e-01,-9.087248593644766004e+00,-7.197735755068909169e-01,3.654275322332978249e-03
9.941489495361587325e-01,-9.487176221709786361e+00,-8.141337955338631138e-01,4.045628593303263187e-04
9.116050599143142863e-01,-8.343188841560538194e+00,-5.323103880660133846e-01,1.530341687612235546e-03
8.847250942737318047e-01,-9.102830763870809250e+00,-6.352696575941824131e-01,3.138069761916995049e-03
1.010320697727538075e+00,-9.827051599886940991e+00,-8.349439861152490039e-01,7.706709438934922218e-04
9.025188507411076033e-01,-8.522536254760128216e+00,-6.097158883965083653e-01,2.637270838022232056e-03
8.983106050473593784e-01,-8.707423954936956534e+00,-6.438343834829841628e-01,3.619745373725891113e-03
8.935906206746491165e-01,-9.015545953092759746e+00,-7.109824534375757121e-01,4.317635204643011093e-03
8.691731347038189615e-01,-8.794925152279166269e+00,-5.953474420839012238e-01,3.135127481073141098e-03
9.041689432423561934e-01,-8.432773209567276496e+00,-5.243048448175746667e-01,2.269450575113296509e-03
8.871483955993482162e-01,-8.553364869505150736e+00,-6.527075240970781067e-01,2.998285228386521339e-03
8.826478258867535009e-01,-8.704674710959588779e+00,-7.029970121300668229e-01,6.787462159991264343e-03
8.961957663171806754e-01,-9.408301764917805343e+00,-7.274624854934513829e-01,2.691471017897129059e-03
9.160681986326359993e-01,-8.639887850332051755e+00,-6.962933130170769758e-01,2.452373271808028221e-03
8.753898807373255986e-01,-8.975636547214806527e+00,-6.605502704724726115e-01,2.660824218764901161e-03
9.916350863316217845e-01,-1.002711682441295871e+01,-7.954578245783663348e-01,6.321677356027066708e-04
9.050860131395744856e-01,-8.810798180124884027e+00,-6.627861315684768773e-01,3.282228019088506699e-03
8.899770727280171823e-01,-8.646594984236125825e+00,-6.347382997040595942e-01,2.836803905665874481e-03
8.502835560769219647e-01,-8.541272941809253894e+00,-6.752247907588893039e-01,5.775884725153446198e-03
8.987559744312334509e-01,-8.569711097219697038e+00,-6.085869317133284495e-01,2.672753296792507172e-03
9.436103951082445151e-01,-8.636271091109488651e+00,-6.719297187418438178e-01,1.383888884447515011e-03
9.222194154942722211e-01,-9.117728426396171315e+00,-7.313224060740913801e-01,3.061155322939157486e-03
9.110577128965867688e-01,-8.189191762080177739e+00,-6.992982886587437719e-01,4.707188811153173447e-03
9.599047130503820524e-01,-8.941334236418217785e+00,-6.833155655032993048e-01,2.035171957686543465e-03
8.226441190488184008e-01,-9.320226197925192579e+00,-6.845156224486202978e-01,4.254208412021398544e-03
1.157008030608447147e+00,-1.083339499024122610e+01,-5.148069687081892054e-01,2.754517772700637579e-04
8.345545943485930263e-01,-9.253632819567298995e+00,-7.094583338060329591e-01,4.300762433558702469e-03
8.892812684528419442e-01,-8.478618233638414381e+00,-6.224282950946837811e-01,2.328612608835101128e-03
9.189207142331413669e-01,-9.777124306176686375e+00,-7.050500845460985211e-01,1.860073069110512733e-03
9.058974489895696980e-01,-8.976703761732233389e+00,-7.165988625224458675e-01,1.579036936163902283e-03
9.374900020481669038e-01,-8.714767007030109980e+00,-6.354875929688919012e-01,1.504529151134192944e-03
8.981841733389925864e-01,-9.103777681009919576e+00,-6.744461998567009564e-01,2.871958538889884949e-03
9.354189129455569018e-01,-9.808278297008270030e+00,-7.225790367941838932e-01,1.062128343619406223e-03
1.020397813195540904e+00,-8.760105462290191269e+00,-4.457153475089499217e-01,4.796638619154691696e-03
1.003322164346571510e+00,-1.022721183821116853e+01,-7.985683812823485273e-01,7.612078334204852581e-04
9.910479538542094069e-01,-8.359209186878254982e+00,-4.476632941176663105e-01,3.249131143093109131e-03
9.040496675602949228e-01,-8.650842700738772706e+00,-6.216695332825086240e-01,2.837768755853176117e-03
8.419119523222958756e-01,-8.814520599398811385e+00,-6.353273445684890497e-01,4.255572799593210220e-03
9.571199259614102672e-01,-9.170252348259429809e+00,-6.815235334640568077e-01,1.848151907324790955e-03
9.350274810505538881e-01,-8.552080330854638035e+00,-5.704219899959197537e-01,8.907921146601438522e-04
8.896006125344870785e-01,-9.125124203828415048e+00,-6.767308036723718168e-01,3.771855030208826065e-03
8.439365358574116849e-01,-9.279049307547461822e+00,-7.085085844966608759e-01,4.086954053491353989e-03
8.610246220809958384e-01,-8.856450229431230170e+00,-6.904689905416028228e-01,4.910663235932588577e-03
8.527414183785958501e-01,-9.387005106114914454e+00,-7.333767987299824043e-01,3.644956741482019424e-03
8.944766372165685597e-01,-8.727922035895906205e+00,-7.092972218344505420e-01,2.241932088509202003e-03
9.071673336907416507e-01,-8.421561538753556064e+00,-5.781983438023308164e-01,1.927301171235740185e-03
8.269097255044980388e-01,-9.103635527785430170e+00,-6.892570319897246556e-01,7.200480438768863678e-03
9.585010194815315465e-01,-8.803529917137462135e+00,-6.454807593705127466e-01,1.429094700142741203e-03
8.889672866771938242e-01,-8.604573215491605254e+00,-6.169889501683727406e-01,3.114013932645320892e-03
9.639988588627833588e-01,-9.649710667608490056e+00,-7.303900486190156860e-01,1.114125130698084831e-03
9.070899985698125390e-01,-9.557674259005946027e+00,-7.810678828047956657e-01,1.273399102501571178e-03
9.109443905913355843e-01,-9.226421832597040407e+00,-6.878659471713426399e-01,2.938716672360897064e-03
9.367560782455743862e-01,-8.720043588894377251e+00,-6.630459734135166761e-01,1.136673730798065662e-03
1.005778313538067570e+00,-9.699441568544788339e+00,-9.308518496715836310e-01,7.160539389587938786e-04
1.053482856030827586e+00,-7.897444846497813309e+00,-3.638731172494362176e-01,7.582011749036610126e-04
8.616102190621963697e-01,-8.757480372476459607e+00,-6.615659507007836115e-01,4.648884292691946030e-03
9.694660655119576864e-01,-8.187664602396099056e+00,-4.679839666711532176e-01,1.726488000713288784e-03
9.108871565287237626e-01,-8.543418761645300563e+00,-6.004973042067608402e-01,1.843230216763913631e-03
8.374853250919789271e-01,-8.760162964296608124e+00,-5.994434242104603738e-01,4.361780826002359390e-03
8.920343167292210662e-01,-8.699663239632940304e+00,-6.192783824887809763e-01,1.883824937976896763e-03
