1.092331171035766602e+00,-1.983969509601593018e-01,-2.615835368633270264e-01,-8.206360340118408203e-01,-6.441552639007568359e-01,7.615913636982440948e-04
9.952812194824218750e-01,-2.449080199003219604e-01,-3.464154303073883057e-01,-8.650759458541870117e-01,-4.726959466934204102e-01,7.509343558922410011e-04
1.084374070167541504e+00,3.623337950557470322e-03,-2.779058516025543213e-01,-7.730693817138671875e-01,-5.114127397537231445e-01,1.122569810831919312e-04
1.072664380073547363e+00,-9.623732417821884155e-02,-2.995977699756622314e-01,-6.595250964164733887e-01,-5.475958585739135742e-01,7.396383443847298622e-05
1.068138718605041504e+00,-1.888252645730972290e-01,-3.564556539058685303e-01,-8.390471339225769043e-01,-5.966607332229614258e-01,5.968991317786276340e-04
1.090798020362854004e+00,2.128893882036209106e-01,-1.336289197206497192e-01,-6.758220195770263672e-01,-4.517254233360290527e-01,8.657066500745713711e-04
1.072744250297546387e+00,-1.026635318994522095e-01,-3.874354660511016846e-01,-7.984308004379272461e-01,-5.831057429313659668e-01,2.658883749973028898e-04
1.082240819931030273e+00,9.400235116481781006e-02,-2.094136923551559448e-01,-7.148280143737792969e-01,-4.838152229785919189e-01,1.772685209289193153e-04
1.065389990806579590e+00,-1.056834384799003601e-01,-3.227429389953613281e-01,-7.363851070404052734e-01,-5.822392106056213379e-01,2.551811630837619305e-04
1.072064280509948730e+00,-9.580069035291671753e-02,-3.002433180809020996e-01,-6.560134291648864746e-01,-5.506783723831176758e-01,1.388341770507395267e-04
1.094915628433227539e+00,2.254052460193634033e-02,-2.872561514377593994e-01,-7.984009981155395508e-01,-5.371021032333374023e-01,1.133677797042764723e-04
1.082866072654724121e+00,7.200514525175094604e-02,-2.063016593456268311e-01,-7.404178380966186523e-01,-4.665064513683319092e-01,1.405581133440136909e-04
1.093223094940185547e+00,2.236712910234928131e-02,-2.941271364688873291e-01,-7.798604965209960938e-01,-5.409076213836669922e-01,1.582567492732778192e-04
1.063601613044738770e+00,-1.326708239503204823e-03,-2.591844797134399414e-01,-6.957094669342041016e-01,-5.187394618988037109e-01,7.831797847757115960e-05
