,Zeolite,Optimal temperature (K),Optimal temperature error (K),Tank capacity (mol),Tank capacity error (mol),Excess capacity (mol),Excess capacity error (mol)
23,ATO-0,160.0,0.0,8.304500661194325,0.10829964048627018,-22.42593388201085,0.1082996404862706
24,ATS-0,160.0,0.0,20.907218889689446,0.13315308093110195,-9.823215653515728,0.13315308093110195
25,ATT-0,160.0,0.0,23.110910850334168,0.17646919855279639,-7.619523692871005,0.17646919855279639
26,ATV-0,160.0,0.0,9.39404149260521,0.07813853223210555,-21.336393050599966,0.0781385322321061
27,AVL-0,160.0,0.0,22.93689681575298,0.12240479599445485,-7.7935377274521915,0.12240479599445485
28,AWO-0,160.0,0.0,9.89401845806837,0.5481720469192932,-20.8364160851368,0.548172046919293
29,AWW-0,160.0,0.0,20.74314110605717,0.08325128996528196,-9.987293437148008,0.08325128996528196
30,BCT-0,160.0,0.0,11.9674573163867,0.3222440113107742,-18.76297722681847,0.3222440113107742
31,BEA-0,160.0,0.0,22.984740961050992,0.24285649484504218,-7.745693582154187,0.24285649484504218
32,BEC-0,160.0,0.0,24.004292007684707,0.22747024248894995,-6.7261425355204665,0.22747024248894995
33,BIK-0,160.0,0.0,18.957575736045836,0.19106816229025725,-11.772858807159334,0.19106816229025725
34,BOF-0,160.0,0.0,14.482892812585831,0.24110079492066525,-16.247541730619343,0.24110079492066538
35,BOG-0,160.0,0.0,22.191903638243677,0.13675258160467701,-8.538530904961497,0.13675258160467701
36,BOZ-0,160.0,0.0,28.77037389135361,0.14064009449475406,-1.9600606518515664,0.14064009449475406
37,BPH-0,160.0,0.0,24.861552156996723,0.18624303724315294,-5.868882386208446,0.18624303724315294
38,BRE-0,160.0,0.0,17.294288803339004,0.27158207259666095,-13.436145739866168,0.27158207259666095
39,BSV-0,160.0,0.0,19.717887690925597,0.10621122012117992,-11.012546852279575,0.10621122012117992
40,CAS-0,160.0,0.0,9.137913231503964,0.09359582217698169,-21.59252131170121,0.09359582217698215
41,CDO-0,160.0,0.0,15.058003349125386,0.18786792444559502,-15.672431194079788,0.18786792444559502
42,CFI-0,160.0,0.0,23.904454901576045,0.3323903045953775,-6.825979641629132,0.3323903045953775
43,CGF-0,160.0,0.0,11.724826823449133,0.07990729669249755,-19.00560771975604,0.07990729669249777
44,CGS-0,160.0,0.0,21.071014078068735,0.07201897196727841,-9.65942046513644,0.07201897196727841
45,CON-0,160.0,0.0,23.110142604565624,0.20486378143003192,-7.620291938639554,0.20486378143003192
46,CSV-0,160.0,0.0,22.921618409132957,0.1907110268893349,-7.808816134072216,0.1907110268893349
47,CZP-0,160.0,0.0,16.698726997327803,0.16416030306500595,-14.031707545877369,0.16416030306500595
48,DAC-0,160.0,0.0,16.938133477330204,0.1685216996442419,-13.792301065874966,0.16852169964424193
49,DDR-0,160.0,0.0,17.440244445466995,0.11032656083495401,-13.290190097738177,0.11032656083495401
50,DFO-0,160.0,0.0,25.493753783249858,0.18221985277111927,-5.236680759955318,0.18221985277111927
51,DFT-0,160.0,0.0,13.253557444226741,0.33943289888552725,-17.47687709897843,0.33943289888552775
52,DOH-0,160.0,0.0,14.836533257114887,0.1210901301109956,-15.893901286090287,0.1210901301109956
53,DON-0,160.0,0.0,16.19412914290428,0.1406282247165086,-14.536305400300893,0.1406282247165086
54,EAB-0,160.0,0.0,22.025027056217194,0.16493575605029007,-8.70540748698798,0.16493575605029007
55,EDI-0,160.0,0.0,16.976894684386252,1.5237172214728774,-13.75353985881892,1.5237172214728774
56,EEI-0,160.0,0.0,16.628446326875686,0.07559913597793623,-14.101988216329488,0.07559913597793623
57,EMT-0,160.0,0.0,26.660797444152834,0.2766284009589989,-4.069637099052342,0.2766284009589989
58,EON-0,160.0,0.0,20.74208113355637,0.09454581717550296,-9.988353409648807,0.09454581717550298
59,EPI-0,160.0,0.0,14.22750131767988,0.37227198542224194,-16.50293322552529,0.372271985422242
60,ERI-0,160.0,0.0,21.562807435846327,0.14689758698464955,-9.167627107358847,0.14689758698464955
61,ESV-0,160.0,0.0,19.910944944906234,0.11532982019373755,-10.819489598298937,0.11532982019373757
62,ETL-0,160.0,0.0,20.945685486388207,0.19768565842038308,-9.784749056816967,0.19768565842038308
63,ETR-0,160.0,0.0,23.04468455667496,0.2216944056602989,-7.685749986530217,0.2216944056602989
64,EUO-0,160.0,0.0,18.941743192815782,0.1337762193550308,-11.788691350389396,0.1337762193550308
65,EWS-0,160.0,0.0,18.88767330107689,0.14403172229263966,-11.842761242128283,0.14403172229263966
66,EZT-0,160.0,0.0,16.786193111753462,0.18091635779087337,-13.944241431451712,0.18091635779087337
67,FAR-0,160.0,0.0,18.367561063385008,0.10438802361696047,-12.362873479820164,0.10438802361696047
68,FAU-0,160.0,0.0,26.960031694173814,0.3113562344493504,-3.7704028490313606,0.3113562344493504
69,FER-0,160.0,0.0,16.174933571982383,0.14303065889232303,-14.55550097122279,0.143030658892323
70,FRA-0,160.0,0.0,17.990340856528285,0.14611359994134124,-12.740093686676893,0.14611359994134124
71,GIS-0,160.0,0.0,23.85383742990494,0.21021686640425385,-6.876597113300235,0.21021686640425385
72,GIU-0,160.0,0.0,19.07934737625122,0.12081516996796907,-11.651087166953953,0.12081516996796907
73,GME-0,160.0,0.0,26.818155420255657,0.16056033316978427,-3.912279122949513,0.16056033316978427
74,GON-0,160.0,0.0,11.59645348418951,0.09488660803823538,-19.133981059015664,0.09488660803823545
75,GOO-0,160.0,0.0,12.629062426018717,0.12422383422597152,-18.101372117186457,0.12422383422597144
76,HEU-0,160.0,0.0,15.222489646303654,0.4711652788711787,-15.50794489690152,0.4711652788711787
77,IFO-0,160.0,0.0,20.22346069121361,0.1795751508490073,-10.506973851991566,0.1795751508490073
78,IFR-0,160.0,0.0,20.144341950345037,0.19402683761293513,-10.586092592860135,0.19402683761293513
79,IFW-0,160.0,0.0,22.28587473013401,0.1783835199079752,-8.444559813071162,0.1783835199079752
80,IFY-0,160.0,0.0,23.21040840959549,0.13407044990602401,-7.520026133609684,0.13407044990602401
81,IHW-0,160.0,0.0,17.711292702627183,0.08666694387250455,-13.01914184057799,0.08666694387250455
82,IMF-0,160.0,0.0,15.77894517146349,0.13673869445777076,-14.951489371741683,0.13673869445777076
83,IRN-0,160.0,0.0,25.46839182050228,0.17897931599811276,-5.262042722702892,0.17897931599811276
84,IRR-0,160.0,0.0,28.943272203350066,0.3075656308733659,-1.787162339855107,0.3075656308733659
85,IRY-0,160.0,0.0,32.19182911295891,0.3459979961375151,1.461394569753733,0.34599799613751514
86,ISV-0,160.0,0.0,25.257671402001378,0.1757381149094711,-5.472763141203792,0.1757381149094711
87,ITE-0,160.0,0.0,22.638652370023728,0.16648048622413625,-8.091782173181446,0.16648048622413625
88,ITG-0,160.0,0.0,21.12192567949295,0.18555174525810775,-9.608508863712222,0.18555174525810772
89,ITH-0,160.0,0.0,17.216100992751123,0.14351226903890454,-13.514333550454053,0.14351226903890454
90,ITR-0,160.0,0.0,18.09237768793106,0.11918649244583851,-12.638056855274115,0.11918649244583851
91,ITT-0,160.0,0.0,26.320033466744427,0.29720642145532744,-4.410401076460751,0.29720642145532744
92,ITW-0,160.0,0.0,19.05092108130455,0.18537748173338733,-11.679513461900624,0.18537748173338733
93,IWR-0,160.0,0.0,23.56640801985264,0.19670165080342036,-7.164026523352535,0.19670165080342034
94,IWS-0,160.0,0.0,24.904809175777437,0.15134835021155743,-5.825625367427739,0.15134835021155743
95,IWV-0,160.0,0.0,24.272664260816576,0.17561079027368148,-6.4577702823886,0.17561079027368148
96,IWW-0,160.0,0.0,20.957398290657995,0.15072498106842322,-9.773036252547175,0.15072498106842325
97,JBW-0,160.0,0.0,19.901295614647864,0.08542670177853559,-10.829138928557308,0.08542670177853559
98,JNT-0,160.0,0.0,7.777272598135472,0.08405309217574669,-22.953161945069702,0.08405309217574682
