,Zeolite,Optimal temperature (K),Optimal temperature error (K),Tank capacity (mol),Tank capacity error (mol),Excess capacity (mol),Excess capacity error (mol)
0,ABW-0,104.30000000000085,0.7123903424387628,17.731897276630395,0.24200894600092493,9.732866051060375,0.21645287006460334
1,ACO-0,127.96250000000117,2.694409721998535,12.46951687960457,0.16186248417055085,6.241649707051058,0.2724318868550261
2,AEI-0,89.67500000000064,4.0539332752279575,13.893712234672389,0.14173738964150856,4.151175985563011,0.6832711960269507
3,AEL-0,100.9625000000008,1.9544420559331257,7.635400281433754,0.08144312455766317,-0.7029040487910119,0.1769169001250439
4,AEN-0,106.33750000000087,0.9459618121256422,10.808431970837994,0.11854676648654996,3.0005673169616323,0.16724363664730404
5,AET-0,83.62500000000054,6.676217117500094,10.177841640839791,0.29790355632108206,-0.6278820837764947,1.2097537738408293
6,AFG-0,93.61250000000068,5.06691165800241,10.928645145114285,0.09024114308364457,1.698352300076966,0.6878755854884704
7,AFI-0,84.08750000000056,6.1248341814290015,10.844266468854137,0.20451725661121178,0.15515520722345277,1.0869859510338542
8,AFN-0,100.20000000000078,1.3784048752090423,10.757124922616269,0.16376760938771562,2.3407970631914434,0.1395091921124584
9,AFO-0,100.26250000000078,1.867443104889705,7.702321613507951,0.09298350979773051,-0.7094916076469361,0.1916329104025221
10,AFR-0,84.88750000000056,4.550669593587363,15.300589797459631,0.13226166006501586,4.809258482900555,0.7362716505992181
11,AFS-0,87.93750000000061,5.902528589511534,15.132542452592363,0.1923245069012507,5.079533794200765,1.1210788823011206
12,AFT-0,84.37500000000057,5.509026683544098,14.861055681202615,0.14248898893845882,4.253221022706355,1.013646435757659
13,AFV-0,91.07500000000066,2.7981020353089723,12.998475025089032,0.11295250362085461,3.4703962355917968,0.3979740739857699
14,AFX-0,77.97500000000048,3.639282209447402,15.963623316259346,0.39213900148712283,4.211558544186051,0.49644756787638294
15,AFY-0,98.95000000000076,3.6881567211820574,15.824871447903458,0.3926173997497526,7.2547871788350085,0.7786661001153191
