4.896856561331653368e-01,-9.421781434472077166e+00,-8.021650775831361546e-01,7.534975339844414144e-01,-1.098046255241813007e+01,-4.407840123905114038e-01,1.085929480186256010e-03
5.462911898755267170e-01,-9.243151376108608375e+00,-7.568364775296734237e-01,6.212926179207192146e-01,-4.996838835073355511e+01,-3.462735524294315415e+00,4.427553639251714801e-03
4.862688730832914197e-01,-9.254590854138909251e+00,-7.743946371798525741e-01,6.312598020046789049e-01,-1.157669835444005990e+01,-5.434229378652103426e-01,8.357814335061461951e-04
5.373961544312697569e-01,-8.769224506786471807e+00,-7.195876335158697401e-01,5.736984557904453164e-01,-1.251376849105063194e+01,-6.120497064823685607e-01,6.809172649212017966e-04
1.720698461963354464e-01,1.789284431756297922e+00,1.096391746076511131e+00,9.870323760559380766e-01,-1.142410254196379960e+01,-8.499142572844240462e-01,1.025544155084378781e-02
5.389397193468423719e-01,-1.055054303415776040e+01,-4.772377002518990441e-01,5.485356770956044681e-01,-8.608079119741198326e+00,-7.482289591335836709e-01,2.646343490655576826e-04
5.340593025311166642e-01,-1.009184802850485241e+01,-4.775303672758396956e-01,5.242613662417050513e-01,-8.407232806951180137e+00,-7.120483331151516992e-01,1.707344957550863108e-04
5.858159241484124369e-01,-9.568390867333210537e+00,-4.589337435366192541e-01,4.637305991017611762e-01,-8.374614108306964511e+00,-7.172281163927070047e-01,2.126816568967480349e-04
9.819514542267497870e-01,-1.075673993623255242e+01,-7.967971279985027744e-01,1.866650601363261663e-01,1.912890906254827605e+00,1.096304033042372561e+00,8.469148394045791783e-03
9.857879169420158405e-01,-1.064336352100467487e+01,-7.758809463644124049e-01,1.987374966342085325e-01,1.727882755074313215e+00,1.073220457325052557e+00,8.548504372968585008e-03
6.334725693642584421e-01,-9.198308138905625597e+00,-4.456218085507099858e-01,4.111825270997619408e-01,-8.100213611207921716e+00,-6.956090974641530034e-01,2.900207568068651062e-04
6.333142175357625581e-01,-9.246954349553847763e+00,-4.613280901586817029e-01,4.054350913346110863e-01,-7.947623243405300464e+00,-6.677217780905145839e-01,3.450629969308148482e-04
6.226280103696910651e-01,-9.316100056892825165e+00,-4.521546610707516956e-01,4.226636429700380559e-01,-8.075969195654039368e+00,-6.880959116509969276e-01,2.416615111654370207e-04
5.786082504592304776e-01,-9.502189921993235089e+00,-4.632592125143660255e-01,4.652727524570166029e-01,-8.096035538023620859e+00,-6.797292853879172148e-01,2.186509684472225101e-04
6.445302929303051709e-01,-9.233831872935960305e+00,-4.527600093835227879e-01,3.986368681599566366e-01,-8.012779755065080778e+00,-6.729084987699405218e-01,3.465720729828736658e-04
7.029372041540820071e-01,-8.910414425301615537e+00,-4.455133139985869017e-01,3.349275483131484155e-01,-7.786556653637036973e+00,-6.686494514572320913e-01,4.449098955912011944e-04
7.478698788534511310e-01,-8.751226887938331700e+00,-4.354772024335429870e-01,2.913010653796028748e-01,-7.613291527707834128e+00,-6.472078522979501924e-01,5.108298807472535282e-04
3.628355321576074988e-01,-7.843594560300368279e+00,-6.516417187732225225e-01,6.796806053037294237e-01,-8.890690527316376546e+00,-4.319820035116707091e-01,3.600491374886130320e-04
3.258354038592863877e-01,-7.834776481249621227e+00,-6.839786604319586516e-01,7.087151243266458511e-01,-8.880877802906137930e+00,-4.512675957587244935e-01,5.175967526366567154e-04
3.237875047688897334e-01,-7.708465345183160622e+00,-6.203094122047361214e-01,7.330452756300963602e-01,-8.684357812886702277e+00,-3.982194544349587084e-01,3.049623005307205742e-04
6.732945553773862502e-01,-9.021020542825688437e+00,-4.483036368260566729e-01,3.657050360190389759e-01,-7.930012470186668772e+00,-6.664212093382637647e-01,3.794586550598190488e-04
7.293509526660049147e-01,-8.825632961317035452e+00,-4.304993771511804734e-01,3.143037032858320146e-01,-7.773604935164910579e+00,-6.405205378796637872e-01,3.897937865854847754e-04
7.377076093751839814e-01,-8.696376771654186655e+00,-4.058570447200905429e-01,3.150145679394938947e-01,-7.774974877332863521e+00,-6.345170984570311923e-01,3.169390054257612086e-04
3.550237401447435825e-01,-4.713701830319367403e+00,-8.366785611166917269e-03,7.088144519627304074e-01,-1.068852989624044092e+01,-7.690865214024049656e-01,2.519010633593631900e-03
3.245959537585912935e-01,-7.809906041139745625e+00,-6.671185414582342377e-01,7.116943490239765469e-01,-8.873802072484775039e+00,-4.471869790852867066e-01,4.580972614382308478e-04
3.389140910128317086e-01,-7.872760441345131532e+00,-6.681339428299338801e-01,6.988281668125162494e-01,-8.949747550582946687e+00,-4.484117597904908603e-01,4.583589690760274502e-04
9.931309615496016763e-01,-1.029485093992200717e+01,-7.239156856821794550e-01,2.033967122411047823e-01,1.412584054205658468e+00,1.027116866182651744e+00,7.330871002799183717e-03
4.050270072276134226e-01,-8.111620434864709850e+00,-6.871611063536244846e-01,6.342342508289043890e-01,-9.220954106755238300e+00,-4.582676748386607657e-01,3.143603098951353969e-04
7.027212319122704276e-01,-8.937477534194851359e+00,-4.407086419664351662e-01,3.385125739721531746e-01,-7.915471066477198114e+00,-6.642047770168467702e-01,4.472061410697824430e-04
4.071404106962305258e-01,-8.073841669926890674e+00,-6.819337623649166513e-01,6.369530381289051357e-01,-9.175620280368686821e+00,-4.454987019350650224e-01,3.011143641033906708e-04
6.993670078903491127e-01,-8.965582561606378675e+00,-4.387811943085541677e-01,3.437822544605272368e-01,-7.964120642613674583e+00,-6.640247838804110847e-01,3.722554749592845683e-04
6.620591330298211119e-01,-9.154885930648712034e+00,-4.481012035574610253e-01,3.815182006768040313e-01,-8.053535947945899665e+00,-6.728778333612962514e-01,3.658900828633984432e-04
6.057702909205240349e-01,-9.508448523103330885e+00,-4.571586518654879860e-01,4.438293649452150769e-01,-8.290924024236042911e+00,-6.961070365153751993e-01,2.043875022203889670e-04
3.968605310463162450e-01,-8.107893679434313938e+00,-6.767875220464056873e-01,6.467874431355982168e-01,-9.140087699458112169e+00,-4.449435146816420605e-01,3.173803946047896269e-04
3.853049234495547481e-01,-8.131630434928101892e+00,-6.827702046767913924e-01,6.584146737659347659e-01,-9.203825258369235485e+00,-4.511073108766382456e-01,3.630586853065996956e-04
4.674684551426363521e-01,-8.294819513136646449e+00,-6.987317486851050141e-01,5.893641961909882321e-01,-9.651117501362190154e+00,-4.542339420778129244e-01,2.200646484041950948e-04
4.242459759151989696e-01,-8.329613854866094513e+00,-7.023611211537859056e-01,6.374398653555173322e-01,-9.599450343699000854e+00,-4.498149875387304486e-01,2.428778534349426287e-04
5.897153879671453991e-01,-1.014985116315652292e+01,-4.304339125823823387e-01,5.239015328044147601e-01,-8.573799964320571121e+00,-7.109645551648395845e-01,2.853990015017360011e-04
4.500287042501260881e-01,-8.281320398800163574e+00,-6.855939204077168281e-01,5.987743739570668966e-01,-9.417087105507315314e+00,-4.506574006736712157e-01,2.447490665941810676e-04
6.840943445043851101e-01,-9.179445439825533626e+00,-4.466786636731088223e-01,3.627065990363944614e-01,-8.082685195784895527e+00,-6.775108759530152902e-01,3.351452064022550055e-04
6.196889872120096010e-01,-9.704373889667220254e+00,-4.436331158552377918e-01,4.510857645542282746e-01,-8.388271731013379195e+00,-7.026213069805489209e-01,2.025170428730496599e-04
4.281295486009437656e-01,-8.379011408206416434e+00,-7.029317454070697080e-01,6.244142178540891264e-01,-9.405858581449118461e+00,-4.468843611671321492e-01,2.167808130225860712e-04
5.955188406090091702e-01,-9.791361779005578470e+00,-4.182387931263264469e-01,5.018544882265448814e-01,-8.704981787733959919e+00,-7.212621801511956976e-01,2.399760222165904999e-04
6.122321019914709339e-01,-9.764853586533153162e+00,-4.350622005999216224e-01,4.689391606176395721e-01,-8.626459177648181154e+00,-7.315321895643140948e-01,2.024885940288195861e-04
5.972477005880015843e-01,-9.911545291588559792e+00,-4.286123995731014880e-01,4.992100242574042390e-01,-8.573943869973454923e+00,-7.133228980515149420e-01,2.467830720355186484e-04
