6.762080861957323608e-01,-1.025118194490457668e+01,-5.178231708113379961e-01,3.764410908870002848e-01,-9.778236358183285404e+00,-9.302161706966756149e-01,5.792775138461937886e-04
-5.986388462857273884e-01,-1.201232838997948749e+00,7.329569534555691046e-01,8.841671869208723722e-01,-5.802963702494956522e+00,-4.048802490368683116e-01,2.513940314964163356e-02
6.998966784000969499e-01,-1.014995242261399611e+01,-5.259687191845823229e-01,3.450602005758969248e-01,-9.816605951198219771e+00,-9.462520304018465778e-01,7.015768281721743724e-04
3.771870902583148166e-01,-9.165154584111306235e+00,-8.539132205614193838e-01,6.709681823196945727e-01,-9.904575416906057583e+00,-4.980122172142087411e-01,4.303987231202115182e-04
6.226795857324477490e-01,-1.033333434106143578e+01,-5.121357985677655877e-01,4.332972839602166060e-01,-9.274758101159948254e+00,-8.728877742491658598e-01,5.309850622449699062e-04
4.572111069335161315e-01,-8.703404507025393144e+00,-8.226282081069422603e-01,5.857026481342249014e-01,-1.002416196714241359e+01,-5.055625741394823569e-01,3.674183777864137497e-04
4.234817256596511981e-01,-8.424625845796571255e+00,-7.758426294302323001e-01,6.153379172040552847e-01,-9.710674638079423104e+00,-4.938839377014937471e-01,3.413615506471318279e-04
4.205489605536841258e-01,-8.275577209081538044e+00,-7.371602202662287384e-01,6.258052498610988668e-01,-9.603435617554302084e+00,-4.724088845527155134e-01,2.922844904338610795e-04
6.143928340458814086e-01,-9.901612059077448791e+00,-5.000714897005348325e-01,4.285514990867346774e-01,-8.668705708200672433e+00,-8.136362787544549890e-01,4.384720531883188471e-04
4.304670453646946005e-01,-8.290705547990398827e+00,-7.393321914633181891e-01,6.161832245965749300e-01,-9.795247083440980163e+00,-4.853874741024333250e-01,3.303515685287606858e-04
4.309030855340904576e-01,-7.967991937269320424e+00,-6.765507230006394535e-01,6.198391461044804318e-01,-9.423315953202370920e+00,-4.503605579202266118e-01,2.126480652040355448e-04
