,Zeolite,Optimal temperature (K),Optimal temperature error (K),Tank capacity (mol),Tank capacity error (mol),Excess capacity (mol),Excess capacity error (mol)
0,8056830,68.16250000000034,5.5176846366932635,15.307052125449449,1.0384710779202042,5.532127798647256,1.5011301757722946
1,8080784,100.03750000000079,2.6841840007719697,7.2663710900410505,0.2237037368882343,0.6473524274742776,0.27004354555655485
2,8087188,84.35000000000056,2.7189152248645434,9.581256259263697,0.30150799918880206,1.7283902275535843,0.5364966899090748
3,8206103,92.57500000000068,2.9781495932877946,9.34460923836025,0.2484945152221004,2.1900101703612433,0.24837043617399038
4,8206155,100.8250000000008,2.483319351191098,7.818911481226081,0.06630128517158626,1.2522382633314664,0.2038412179809891
5,8206186,92.03750000000068,3.0906866146538157,8.529058965491037,0.21984233648442597,1.3319923692254692,0.18775974241049778
6,8214411,107.46250000000089,1.549142908191519,8.196309495067556,0.2308387840521245,2.0378280738156027,0.20225065120337474
7,8255418,90.15000000000065,2.248888614404931,10.506109046295734,0.3449545736262352,3.1619515618721112,0.27839063369792677
8,8265201,73.62500000000041,5.662541390577284,12.167704613525183,0.3889401435602204,3.1183627242016922,1.0575220952463877
9,8265611,88.36250000000061,4.997983968561794,10.02390728755715,0.3639652754602733,2.510531673009332,0.5350856715100047
10,8265828,82.86250000000055,6.6900929552586375,8.820843721045442,0.19936634894670596,0.7740075040149306,0.8850502022088924
11,8267423,86.8875000000006,2.608849123655906,8.131537152454785,0.15101872986045364,0.5096238271134699,0.1926179547476886
12,8268490,90.25000000000065,3.7775653535048757,8.247391588935058,0.09631739509494354,0.903092672307755,0.3339821016109014
13,8268700,100.78750000000079,1.742439023323366,7.550807585479194,0.10978930384626241,0.9838840528098705,0.13577934173854042
14,8274307,80.7625000000005,4.3092741558179535,8.045782839520822,0.1209489301573093,-0.17108644211568635,0.5476426132329161
15,8283850,98.67500000000078,1.065070420207055,8.499585597110737,0.1671160133643913,1.7932641781069694,0.16061203115913594
16,8287620,93.78750000000069,2.816219762376547,8.247497716290422,0.17552026558329864,1.1862352942034016,0.1865000638497145
17,8287803,79.9500000000005,7.360536665216847,7.733044647350544,0.1198916148340897,-0.6148363762241034,0.7812270984086072
18,8289148,100.4000000000008,2.0736441353327986,7.463762227871569,0.2043444589539081,0.8706538183590226,0.1455978725080976
19,8289716,92.71250000000066,1.9489981400709717,9.353579886560967,0.2477007581164695,2.2136769227659334,0.2019229571423845
20,8292668,81.5750000000005,7.036467508629695,10.663956883030924,0.17024037833209812,2.4785190015022756,0.9626561704007199
21,8292962,85.73750000000058,3.8655327899269465,9.185740474707295,0.16551564952848805,1.452747129902287,0.350940658925152
22,8293280,105.08750000000087,1.254429651275846,8.502784878476392,0.1651399633519094,2.205517820256448,0.19962973000637094
23,8312155,87.78750000000062,2.3698298989590283,10.458967293101955,0.50283223393132,2.916476718661234,0.33758586151884656
24,8312223,82.23750000000052,1.8946882989030422,10.717552879863696,0.4152222088097343,2.667342257613602,0.5583359501685228
25,8313037,89.23750000000062,2.1696413874187,9.610474338103083,0.3840748194272439,2.1915058009885335,0.24985386302461526
26,8313042,90.35000000000065,2.1610182784974628,9.453333070245872,0.3073313046060145,2.1258416771251554,0.21203568914111065
27,8315144,90.38750000000064,3.4512452462843495,8.81248963462001,0.13216149904186653,1.4815343058811283,0.2568419228410783
28,8318459,85.61250000000058,2.4012691956546974,7.5413769676415185,0.17686450799584427,-0.19326543966585652,0.22981971441893273
29,8319320,84.35000000000056,1.0087120500916125,11.115845359421883,0.40502297826256123,3.270384120894873,0.4643187870690725
30,8321874,69.02500000000035,13.577900242673946,6.353432509430029,0.19654267885034943,-3.6174755848031714,2.21618006148648
31,8322959,68.13750000000033,15.28037446367093,7.363730280321606,0.6784667405795246,-2.6846184873754337,1.0695609418059215
32,8325096,88.91250000000062,2.411657884112124,7.57930472091892,0.14362568824990304,0.1320608916931354,0.15601936461365662
33,8326559,99.75000000000077,3.8173943993253308,8.327806507277153,0.10843757970598611,1.6845983779517706,0.31739110292361683
34,8326730,92.17500000000068,2.1052018905559007,9.196659089158631,0.2670042061002149,2.0145676594725597,0.19320302284290075
35,8326866,92.16250000000066,2.698581803466443,8.92946324845092,0.29613001359787194,1.744107469970795,0.17252041201296464
36,8329937,72.36250000000038,9.284387096087844,6.533017368820554,0.25261845460264987,-2.732472410066496,1.086781749660598
37,8067418,75.30000000000042,5.749782604586103,9.23098967864079,0.1780852363390592,0.3897913303317653,0.6236303148581342
38,8078629,84.65000000000056,1.2776932339180838,12.205872871058013,0.5166042374259213,4.387580959281069,0.44363531956748736
39,8084708,83.66250000000056,6.98049738557371,10.659218818544588,0.3284103512782103,2.6828350348490178,1.0993307015036227
40,8133379,107.26250000000087,3.786468506405465,7.17928700614608,0.11502357235124828,1.0027753888419735,0.29141274970910774
41,8194023,84.78750000000056,7.108346766302378,9.065986862507545,0.15025174096073718,1.1969109433460325,0.863174577732278
42,8268600,76.56250000000045,3.5654373855111188,8.318307052043561,0.15698101582209562,-0.3421993962169917,0.505520023554182
43,8286937,77.41250000000045,6.282403501049669,12.414003719466095,0.443487950835791,3.798658073464982,1.2006765132701007
44,8287056,89.51250000000063,1.8023855719573687,9.233184730280671,0.36049360995174895,1.8383145331393886,0.2993762816399607
45,8298667,97.50000000000074,1.6755596080116273,8.850012452564117,0.4288380801986124,2.061683038065721,0.373773211651938
46,8301472,112.25000000000097,1.8887826767524383,7.459252934267173,0.13729323516654401,1.56299502478363,0.18606619305960456
47,8307693,80.3375000000005,6.654498008865977,12.385163830261922,0.4575333095265326,4.0799685914945405,1.232973073149127
48,8312978,89.56250000000063,2.2169446880786494,10.32789823175762,0.4126238008232599,2.9356958301363454,0.275217991025012
49,8315436,93.6750000000007,1.7984368212422985,10.942415930825176,0.3430658486539693,3.8764375501858157,0.2344531710485082
50,8315703,88.63750000000061,2.3626984043673773,9.229458177342716,0.1999215443246188,1.7593035670178043,0.19728707575728097
51,8316304,81.66250000000052,6.656939518277243,9.542172565307675,0.14426185272279293,1.3776367357355999,0.8213656599917757
52,8316376,69.13750000000034,5.124192009478251,13.97504608364484,0.674161994472188,4.348015025559172,1.095136327635946
53,8317141,103.15000000000083,1.8048545647780316,7.7819247608027045,0.17844103734302877,1.3653136676322015,0.18787235092758092
54,8317769,110.07500000000091,2.399348870006232,8.17895807093461,0.19486114562762966,2.164999302067499,0.2929675182234705
55,8318323,71.37500000000037,5.309602150820794,14.673606561635363,0.682937708888277,5.345766714671921,1.244638929936484
56,8318347,75.33750000000043,5.92134644738855,13.275786792120304,0.41427003293096704,4.42812644280104,1.1306983463260112
57,8323183,86.26250000000059,7.91737606470741,11.04479927731015,0.23039719958478821,3.29429777835739,1.0248262683328555
58,8323211,80.2500000000005,6.647932009279371,11.050728132611711,0.3920382714247916,2.736676182454367,1.1426906269959896
59,8323836,79.10000000000048,6.692906692910135,11.494752938845417,0.28108802763046215,3.0560338060555754,1.053100102289373
60,8324002,79.27500000000047,6.25094992781106,11.582033745116666,0.4169776554910426,3.1725763148113364,1.1265004009621862
61,8325000,94.56250000000071,1.7006891985310153,9.48720170915496,0.35948655096780063,2.48783626491957,0.26568105209813325
62,8326122,68.42500000000034,5.261594340121708,14.730545550444461,0.8347166971757056,4.999314562568683,1.1818866996509167
63,8326877,82.05000000000052,6.570768600399897,9.429889009615046,0.17918211847715604,1.3033998189496232,0.889703210049022
64,8328497,93.28750000000068,3.6018875260063807,9.11818308952548,0.27771131519964837,2.015099603958646,0.247864411636854
65,8328498,96.82500000000073,1.6261534367949662,9.505092354163667,0.2907521137740733,2.6695465339568,0.22203717552649369
66,8328529,102.5875000000008,2.601171611024575,7.845766020544164,0.1665684960739578,1.3917568328001293,0.18839743816625934
67,8329212,72.32500000000039,5.246367791148536,9.295254869617724,0.2511875646102957,0.09613556692205605,0.7355218531651097
68,8329795,89.31250000000064,2.058784532193721,10.232963401533954,0.2682463853876195,2.820614896766167,0.20843974467191212
69,8331121,80.6375000000005,6.256584032041855,11.16251202727293,0.3833782593959697,2.896953671711866,1.1166827333695892
