-1.021295908191723534e+01,1.657474636289702374e+01,7.905062148476606154e+00,1.056161056387533215e+00,-7.749752656644504967e+00,-3.550100468812777965e-01,4.855923471041023731e-04
4.999999999993391953e+01,-1.331518316076571473e+01,-1.806231413743694669e-01,6.558555238147807387e-01,-8.568345527562154729e+00,-7.099060456527664931e-01,6.920439191162586212e-04
5.513662144456317193e-01,-8.348052337728486094e+00,-6.339287686468964012e-01,6.985805752544683722e-01,-9.026880846796354163e+00,-2.788367859666401327e-01,7.327032508328557014e-04
3.036165113997091325e-01,-8.088437323673259627e+00,-7.431152558252513973e-01,7.253532896356907900e-01,-8.730174421655039652e+00,-4.554901728342094502e-01,8.458079537376761436e-04
6.334344702342379341e-01,-8.647864835513688675e+00,-7.292560379950664418e-01,4.999999999436320053e+01,-1.410411715226865326e+01,-2.462222282553613029e-01,1.623465097509324551e-03
4.947608621096874515e+01,-1.410131117938089318e+01,-2.515311505384504320e-01,6.111277854876312476e-01,-8.148021054333206337e+00,-6.389999575923260844e-01,1.534069422632455826e-03
9.597289774346383640e-01,-9.412893561606642479e+00,-7.400560101365242227e-01,1.158338521410299665e-01,2.700587369975529395e+00,1.207745742357806407e+00,3.063335083425045013e-03
2.097638974193499539e+00,-1.106939349339009482e+01,-2.725982335988867411e-01,6.281614349001470865e-01,-8.202193580730646971e+00,-6.216526705294496136e-01,1.022212789393961430e-03
2.800819124940136517e-01,-7.305819833552619436e+00,-5.144240178803860530e-01,7.740917995320522049e-01,-8.474583242247575754e+00,-3.917274547635573034e-01,2.788515412248671055e-04
8.550337034335107056e-01,-7.489030788103483438e+00,-3.576980575013323782e-01,1.794477627235275818e-01,-4.999948826280200365e+01,-8.715368101850922145e+00,3.345692995935678482e-03
5.351276076039900298e-01,-8.413668747612112142e+00,-6.595736800752317608e-01,1.181327053480919265e+00,-9.431830929117856144e+00,-2.312542160226691845e-01,1.253857160918414593e-03
5.524371943971461141e-01,-8.465407220917162689e+00,-6.766764505838842592e-01,8.916194273498824430e+00,-1.153855871193024640e+01,-2.002451647601519724e-01,2.003795234486460686e-03
5.982708669759906339e-01,-8.832467592381865629e+00,-7.113730031992974157e-01,4.947241463506733794e+01,-1.366231161071975819e+01,-2.201872734115688235e-01,1.301227835938334465e-03
7.105674655278186869e-01,-8.860216538895450356e+00,-7.485586534970172234e-01,4.999999999999997868e+01,-1.407121390385115056e+01,-2.254297088858845943e-01,2.116863615810871124e-03
4.999454689243260930e+01,-1.392448262071894938e+01,-2.508833493853317442e-01,5.351086132700666465e-01,-8.371202304736343081e+00,-6.645775496760785161e-01,2.243485534563660622e-03
4.999999999999702993e+01,-1.267968734886369830e+01,-1.368522869220765437e-01,6.314035260675290306e-01,-9.348923159391558713e+00,-8.118939650158163435e-01,2.445769496262073517e-03
6.168487789813137390e-01,-8.273250925413416113e+00,-6.638481571898345868e-01,4.999999999615846491e+01,-1.388896808023354446e+01,-2.331691439323535786e-01,1.451823511160910130e-03
