1.082636816736552765e+00,-7.933090930062183688e+00,-3.563323547328418606e-01,9.279360165758873125e-01,2.358061901759356260e-04
9.857146650347237138e-01,-9.262308482792716902e+00,-6.678497877492477475e-01,6.193810969015500767e-01,1.469416311010718346e-03
1.067658079971907981e+00,-9.197981070284367178e+00,-5.540337529765184676e-01,6.329075771721587307e-01,7.441449561156332493e-04
1.063582596901229804e+00,-8.968090871975542555e+00,-5.437862867080511808e-01,6.195606652883599574e-01,1.040659495629370213e-03
9.929440384141658971e-01,-9.657325678974457261e+00,-7.045900943432271690e-01,6.139319485823960809e-01,9.794885991141200066e-04
1.040821583428224173e+00,-9.213531635293012556e+00,-5.928345234524373675e-01,6.150899827401897779e-01,8.599449647590517998e-04
9.612185610749409692e-01,-8.955721222420883976e+00,-7.040716955072300332e-01,7.535733503922412702e-01,7.109580328688025475e-04
1.051665230165917952e+00,-9.215626059177386864e+00,-5.761118152255112479e-01,6.309605696606878089e-01,7.359908195212483406e-04
1.096278518602442631e+00,-8.328636950773715242e+00,-4.126909317487699180e-01,7.740255472357284727e-01,3.457181737758219242e-04
1.072438438342453004e+00,-8.577311981176764633e+00,-4.836069214916998704e-01,7.010804280356671692e-01,2.063410589471459389e-03
1.077044153565073215e+00,-9.417295575159046805e+00,-5.712850000411977547e-01,5.924023709512664659e-01,1.014424487948417664e-03
1.060679355170486726e+00,-9.580094530486087834e+00,-6.078470233581561022e-01,5.798535382265268545e-01,1.077394350431859493e-03
1.040075114883755703e+00,-9.933321931111919412e+00,-6.598844211319231379e-01,5.780637437923752397e-01,1.142311957664787769e-03
9.794495221858333656e-01,-9.388083227220079152e+00,-7.249922703307043470e-01,7.441597743814090116e-01,6.696061464026570320e-04
1.085793953422850677e+00,-9.860725779824015547e+00,-6.072741805256814951e-01,5.648776823808833170e-01,8.772804867476224899e-04
9.668566125029052216e-01,-9.594856228621420513e+00,-7.409011850715591097e-01,6.805905135598694367e-01,1.883508055470883846e-03
1.027141761160723865e+00,-9.311322013801985875e+00,-6.236889955601803148e-01,6.044695917334891311e-01,9.101777104660868645e-04
