1.180973049486055970e-04
4.952137824147939682e-04
2.669201930984854698e-04
4.644014406949281693e-04
6.730717723257839680e-04
1.841522171162068844e-04
2.308158145751804113e-04
1.348464575130492449e-04
5.651578976539894938e-05
1.910335966385900974e-03
3.932442341465502977e-04
4.001561319455504417e-04
4.330032388679683208e-04
3.489201189950108528e-04
8.772810106165707111e-04
1.348839956335723400e-03
3.225189866498112679e-04
2.882867993321269751e-04
6.273724138736724854e-04
1.657091343076899648e-04
1.297108101425692439e-04
3.139955224469304085e-04
1.857069088146090508e-03
2.772091829683631659e-04
3.233181778341531754e-04
1.552083558635786176e-04
1.508553395979106426e-04
3.473352116998285055e-04
1.255480572581291199e-03
5.516175297088921070e-04
1.046830206178128719e-03
8.274555439129471779e-04
2.916082157753407955e-04
5.189935327507555485e-04
4.489789425861090422e-04
1.692335354164242744e-04
1.023227232508361340e-03
1.938094064826145768e-04
6.914224941283464432e-04
1.070463040377944708e-04
5.327970138750970364e-04
1.421515771653503180e-04
4.863975045736879110e-04
6.038574065314605832e-05
4.125744744669646025e-04
4.927323898300528526e-04
7.920205825939774513e-04
6.849849887657910585e-05
1.655497326282784343e-04
3.745863796211779118e-04
1.370014360873028636e-04
6.703669205307960510e-04
1.192018462461419404e-04
8.020232198759913445e-04
3.275556955486536026e-04
5.675189095200039446e-05
7.541246304754167795e-05
4.196402151137590408e-04
1.337873400188982487e-04
9.616319584893062711e-05
2.576532133389264345e-04
2.832729951478540897e-04
2.845883718691766262e-04
2.659680903889238834e-04
3.946679644286632538e-04
1.439091400243341923e-03
3.332602500449866056e-04
5.263082566671073437e-04
1.858569012256339192e-04
2.976431569550186396e-04
