1.150699270946798913e+00,-7.877697993794432918e+00,-3.060713901612876486e-01,9.105361518658835474e-01,4.154384369030594826e-04
1.188622704286122822e+00,-7.538600493489126642e+00,-2.384957413444666330e-01,1.076415932092249284e+00,4.576715000439435244e-04
1.092146726404104484e+00,-8.417575725986722546e+00,-4.361664530324048661e-01,7.311954955914629073e-01,4.981323145329952240e-04
1.162519583044743676e+00,-7.673819105015556197e+00,-2.688445866801903450e-01,1.006522969961892722e+00,4.154672787990421057e-04
1.144076243593916242e+00,-7.846322386326152198e+00,-3.076299715653349476e-01,9.118795275400297662e-01,4.663023573812097311e-04
1.162705506312317505e+00,-7.743305905418392143e+00,-2.825675754971715414e-01,9.522036127691547724e-01,4.829911340493708849e-04
1.215210976793471120e+00,-7.449251879818524102e+00,-2.162079852121499002e-01,1.136664768612907661e+00,4.500328504946082830e-04
1.079117618689054536e+00,-8.832087721934163582e+00,-5.086257014689425926e-01,6.443914694083381356e-01,6.894564721733331680e-04
1.149006707216585488e+00,-7.882158356847750902e+00,-3.085979893996933510e-01,9.041124229367425436e-01,4.014585574623197317e-04
1.136669701996220194e+00,-7.983007792149496851e+00,-3.302633544153816825e-01,8.718104070724551624e-01,3.916229179594665766e-04
1.154529418546588637e+00,-7.747809317932779827e+00,-2.861373241298519332e-01,9.574875142109411374e-01,4.617396916728466749e-04
1.149882671233784848e+00,-7.826413091785065390e+00,-3.004044308177641343e-01,9.234330216274487801e-01,4.328408394940197468e-04
1.200455481665627655e+00,-7.513049420461011429e+00,-2.307712278594707123e-01,1.089840358454392311e+00,4.889473202638328075e-04
1.186793611550453820e+00,-7.546514470162490440e+00,-2.405863786798633219e-01,1.069226272849563619e+00,4.400817560963332653e-04
1.180773816680472654e+00,-7.561688139810203602e+00,-2.445140968052347541e-01,1.065842484474598617e+00,4.084418469574302435e-04
1.093547603543113533e+00,-8.373531692045652619e+00,-4.198611659939623930e-01,7.684676292102857742e-01,4.495903267525136471e-04
1.223128393935953184e+00,-7.415506096979968653e+00,-2.091770169808209179e-01,1.159117909899296750e+00,4.521361552178859711e-04
1.088751048787692133e+00,-8.665616497976586174e+00,-4.789595412965753085e-01,6.653213931876122977e-01,6.353952921926975250e-04
