,Zeolite,Optimal temperature (K),Optimal temperature error (K),Tank capacity (mol),Tank capacity error (mol),Excess capacity (mol),Excess capacity error (mol)
0,7938,60.91250000000022,8.194882168158484,23.43057990913391,3.152176270832152,12.341996139277159,1.5434981102742507
1,8172,46.15000000000002,1.5858751527153931,26.04895036578179,5.723743789473495,11.695103864871188,5.749082268981467
2,5483,83.65000000000055,1.9646882704388773,21.73859081468582,0.23309955001956212,13.824169575020997,0.1766983511497509
3,2582,53.93750000000013,7.639361475280616,24.69590207681656,4.541225474616744,12.182754258523248,3.421877798493174
4,13273,61.83750000000023,8.40698184546642,22.850001659083365,2.895846256440797,11.918211705199532,1.2593423295714652
5,2226,57.687500000000185,7.955255731276135,24.16725767326355,3.8224342830732327,12.468555775077286,2.516613517839599
6,9707,45.0,0.0,27.528991098070144,6.771072573397088,12.825229838614874,6.771072573397088
7,3,91.38750000000064,1.8162031136412267,19.307837413096426,0.31769508822397735,12.064731566212798,0.2827385733357674
8,8999,61.537500000000236,8.37166911374321,23.45556868274212,3.037146303109161,12.471820763059341,1.399592260945911
9,5850,63.81250000000027,8.80261857347018,22.655934655737877,2.4861514821574957,12.045986213729398,0.8025271903683096
10,5508,58.32500000000019,7.856963471978329,24.31224826221466,3.7475619858467324,12.747628879230328,2.334234594660234
11,6311,60.737500000000225,8.19648362104152,23.891239488363265,3.2710350102925525,12.7701606006784,1.661652612202083
12,8518,45.375,0.679613860953419,26.635645505428318,6.000733844840464,12.050209694428693,6.0148423387902845
13,2011,46.50000000000002,1.9209372712298818,26.02594985163212,5.66642587351545,11.77295433011973,5.666997515140583
14,11230,46.57500000000002,2.08011417955845,26.080012294006348,5.663214131129674,11.846096415540247,5.677325360419589
15,4043,79.7250000000005,2.6998842567784638,20.59449359996319,0.24696964544884742,12.28519186408296,0.2921342435643005
16,9709,45.0,0.0,27.546905618572232,7.052186386868259,12.843144359116966,7.052186386868259
17,4696,87.66250000000062,1.9448248635802952,20.243262544298172,0.28536870452974433,12.691649557857229,0.26721139563339047
18,11202,45.0,0.0,27.32972251577377,6.567052897508422,12.625961256318503,6.567052897508422
19,820,51.225000000000094,5.776190353511642,24.172454926776886,4.935432804711,11.093194958311956,3.887970746286105
20,3833,78.26250000000047,3.2912526110890217,20.435762057137488,0.25764437903370385,11.965779349351092,0.27228071745329113
21,6867,98.35000000000076,1.846618531261965,17.604152095222474,0.37196664082868175,10.874075862496309,0.3440469075838273
22,6267,48.51250000000005,3.7601321452843117,25.7433392193079,5.501360198300162,12.026091296372424,5.0266236602053365
23,3984,80.8375000000005,2.3837667146766193,20.743921607232096,0.22898283025802044,12.551361375542259,0.13958252408552654
24,4825,51.52500000000009,5.955407206900382,25.328261341238022,5.103212164350684,12.31562277879392,4.061428305380414
25,4169,98.47500000000076,1.7704166176355502,17.825936502361298,0.37240393605485433,11.104606767186233,0.3622069988431009
26,4605,45.362500000000004,0.6362733296312297,26.73172284510136,6.040522279784103,12.142657824585076,6.053174890607196
27,11851,55.35000000000015,7.969473006416536,24.21204541633129,4.206945231035807,12.007116232446602,3.0729817540241564
28,574,48.23750000000005,3.692877435009235,25.966301587271687,5.591561543115293,12.173692272554952,5.147220809029458
29,5897,83.60000000000056,1.8193405398660538,21.12363663034439,0.2517136563480035,13.20513905602712,0.17899682950363316
30,8117,57.300000000000175,8.047981113298034,24.06780505049229,3.8307008183741043,12.283546895559441,2.6018567957531094
31,1289,51.22500000000009,5.753640152112482,25.17612753248215,5.129943557946588,12.097809510940023,4.0903278732263075
32,3388,131.95000000000124,3.1571347769774225,10.601014348852635,0.3415457911269986,5.583523809934118,0.3545274736993026
33,8879,78.57500000000047,3.2809106967426462,20.53469562740326,0.27549188599865265,12.098703412336764,0.2719223729633974
34,1190,45.875000000000014,1.2173228823940023,26.097082633280753,5.770486051763741,11.663854435119244,5.791529632051474
35,10065,45.98750000000001,1.3568690983289629,26.368286365890505,5.826962476311551,11.968020839078484,5.84954090435764
36,5544,61.42500000000024,8.332729144764155,23.926568701028824,3.1168473218437964,12.924421802021964,1.485074563811028
37,4919,61.825000000000244,8.418988953550302,24.05331363320351,3.05848456538389,13.118649569477066,1.4125419149084837
38,4558,46.52500000000002,1.999218597352504,26.12750103251934,5.682903354831109,11.880271916118437,5.697961051354326
39,1791,59.812500000000206,7.971737185206358,23.82690677514076,3.445400108088196,12.543693721462425,1.8726417214195854
40,2394,65.32500000000029,9.104772100387924,22.00810234000683,2.2141750726780214,11.630566706831688,0.4921077630555225
41,12742,65.23750000000028,9.02010774603066,22.220045175218587,2.3871624200901476,11.832471228864037,0.6452287771231251
42,13481,65.6375000000003,9.071788343540778,23.046112431669236,2.434174787031847,12.719287540425546,0.6723082765177049
43,1140,46.762500000000024,2.156349635379229,25.787483433389667,5.566430565409915,11.60874631672448,5.550420744928782
44,11247,45.0,0.0,27.00932149682045,6.3003327517340395,12.305560237365182,6.3003327517340395
45,4811,68.00000000000034,9.758457869971194,22.924847828865047,1.9671671021093768,12.926681941139405,0.27294405276674083
46,3226,73.1500000000004,4.570557952810639,22.24829340631962,0.47590845198252063,13.164955174859573,0.2537073377920576
47,4272,51.287500000000094,5.842396233567265,25.394816848754886,5.142217546317491,12.328269790312323,4.1040746791495755
48,6182,46.412500000000016,1.8757914996075924,26.097279440689086,5.695134516930882,11.818431923168976,5.710152928829379
49,2309,61.73750000000024,8.394482935238,23.878570522093774,3.032165291783365,12.929433678206708,1.3981560127787298
50,3396,63.225000000000264,8.69248957433957,22.765962252402307,2.602448429420317,12.062104427452946,0.9259182721005538
51,6324,51.9250000000001,6.252149630327246,25.258129177474974,4.96863254708914,12.330271297448196,3.9173054254314725
52,5906,73.42500000000041,4.502429899509883,21.856684871768948,0.4321532383886048,12.808887368592362,0.26156724056870584
53,2935,109.80000000000094,2.019282050630895,14.869533942568305,0.43120691476949125,8.841379044878291,0.4325096357318729
54,872,57.812500000000185,7.883596498426449,23.772707841181756,3.7478101532371753,12.104329347213223,2.426790516058412
55,12986,63.07500000000026,8.621738513780278,23.289898657488823,2.7941814769548934,12.563917006458933,1.1111531103009469
56,12889,60.075000000000216,8.040328040571595,23.389426014208794,3.3265047666031022,12.152616715761209,1.7306134777404993
57,13258,45.2625,0.5072905971925828,26.60494811546803,6.034516561019347,11.984660033790863,6.041349422543969
58,3117,77.37500000000045,3.5244680449679686,20.65461646094322,0.27502802414192873,12.084651848329184,0.31400348369468367
59,12939,60.43750000000023,8.009984004353683,22.445672493314742,3.2388575136048003,11.278442317587736,1.6375634787640194
60,9474,74.65000000000042,4.30319648633438,20.883913912796974,0.3414198813396134,11.988969829855579,0.29243468164172914
61,5530,82.18750000000053,2.0052665034852883,21.506738711357112,0.21686916888806052,13.45110648541704,0.13393051692024277
62,9621,45.325,0.6015604707758068,26.3172502879858,5.952265320379957,11.716408226047944,5.9622127583577695
63,1214,61.81250000000024,8.365918583754087,23.525118113946913,3.04864503794301,12.59096858277148,1.4011318507182722
64,2425,82.08750000000052,1.9541222454084353,20.42586449482441,0.20996248268355178,12.36065628646934,0.1619898433840462
65,7093,45.0,0.0,27.267370372343063,6.547310607344969,12.563609112887796,6.547310607344969
66,6108,63.77500000000027,8.816142864087574,23.21776357584,2.5135005510288675,12.600875340499803,0.8436403645888481
67,7599,65.56250000000028,9.163642493572214,23.875724624490733,2.2861232433721392,13.533309172060415,0.5898292004673625
68,10923,60.25000000000021,8.06024193185303,24.030565676546097,3.381503997432894,12.825534849267184,1.7854298729525189
69,3261,77.73750000000047,3.4040187646369318,21.43587626955509,0.2659338411267344,12.907316724944184,0.2952192952478028
70,8988,105.68750000000085,2.390835366561268,13.809197384107115,0.36696974238964924,7.545414561201956,0.41630231510667937
71,12852,61.42500000000024,8.229026370112196,23.666561603808404,3.1764342353667616,12.669467918693941,1.5440932193155237
72,9654,57.550000000000175,8.050931623110573,23.713263593292236,3.7127233577647663,11.98143816941259,2.4557607668208346
73,6256,58.11250000000018,7.938582603336806,23.90834875657558,3.6778356233161023,12.297260370355444,2.3310444729058464
74,646,45.0,0.0,27.56103345880509,6.763447296187497,12.857272199349815,6.763447296187497
75,4972,60.62500000000022,8.141368128269468,24.23102423477173,3.32847557076994,13.091770021830897,1.7231292585693665
76,8060,62.15000000000025,8.501029349437752,22.690470150613784,2.8068099936263025,11.809658755228662,1.1572728525924445
77,9367,98.06250000000075,2.3542182885195992,16.426624414765836,0.39087222743372885,9.675323390600251,0.3658530192214285
78,4733,97.37500000000077,1.7325919888998922,19.197559661960604,0.3820149596438186,12.40036065352299,0.3816069784492709
79,9619,46.950000000000024,2.379075450674098,25.498808297324185,5.479971818575895,11.370774009053436,5.45962639864731
80,11078,72.91250000000039,4.659784732152402,20.465886807227136,0.44161683042622235,11.351119157077965,0.29855022330222913
81,1070,72.07500000000039,4.492980636504077,19.963692213964464,0.5299324942110103,10.745595833846682,0.2000434753899391
82,5598,56.10000000000016,8.097839217964376,24.54841426858902,4.114066221001776,12.502450534844893,2.9734561895452347
83,8950,55.66250000000015,8.107240205520116,24.6076090829134,4.177414552621415,12.464038790796195,3.051886052043752
84,4979,101.3375000000008,1.9130718099433974,17.536353024411206,0.42931934760932516,11.004681884651262,0.4476187348475779
85,12830,45.125,0.2633913438213222,26.85990934948921,6.1825297908552015,12.196384983575896,6.181784941069115
86,11265,55.46250000000015,8.0735583078344,24.498750075292588,4.189026957171096,12.312169435273272,3.0701147017738193
87,5777,85.12500000000058,1.9683432119424962,18.531442760515215,0.27051511109794346,10.754351954703157,0.2302503320867539
88,4689,51.4875000000001,5.9869519582172215,25.299601472663877,5.077437039081735,12.276244421095456,4.031282266255838
89,11436,74.58750000000042,4.314926853377763,22.410762848091128,0.37422785943714354,13.50790739405999,0.32226647319998897
90,6205,66.1250000000003,9.30198231561437,23.2616893553257,2.2213368402431906,13.00100059638758,0.47562360644934243
91,13355,45.325,0.6159342497377546,26.606973381447794,6.000374012036958,12.006007564119637,6.012770198721585
92,959,65.63750000000029,9.109052845933125,22.696024252724648,2.347573869921664,12.367755427230637,0.5889381190989371
93,7070,55.28750000000015,8.090648537045832,24.507853919816018,4.226274891188114,12.280597315851328,3.1026309596337427
94,9780,55.075000000000145,7.993395711460919,24.440739469647408,4.276306001432886,12.171193737927986,3.1566129967200083
95,6350,67.95000000000033,9.725996092946094,22.039801068758965,1.8990088337002764,12.03576936406088,0.2510273177441553
96,4716,130.00000000000122,3.3007574888198494,11.733958543014527,0.40438964940226185,6.640865680479054,0.4407308478708912
