1.450055480003356934e+00,7.854005694389343262e-02,-7.489737272262573242e-01,9.544222354888916016e-01,-9.297043681144714355e-01,5.894940477446652949e-05
1.641593456268310547e+00,1.727199852466583252e-01,-7.122547030448913574e-01,9.112731218338012695e-01,-9.620646238327026367e-01,7.777214341331273317e-05
1.333626031875610352e+00,-1.972794160246849060e-02,-7.902681231498718262e-01,9.767268896102905273e-01,-8.949760198593139648e-01,6.990975816734135151e-05
1.530399441719055176e+00,1.173254251480102539e-01,-7.321666479110717773e-01,9.389327168464660645e-01,-9.455567598342895508e-01,3.481551175354979932e-05
1.436901330947875977e+00,7.237532734870910645e-02,-7.512137889862060547e-01,9.567800164222717285e-01,-9.267923235893249512e-01,6.608590774703770876e-05
1.478754281997680664e+00,9.554071724414825439e-02,-7.406365275382995605e-01,9.491484165191650391e-01,-9.361860752105712891e-01,6.137583841336891055e-05
1.762203693389892578e+00,2.320034801959991455e-01,-6.973865628242492676e-01,8.733804821968078613e-01,-9.745318889617919922e-01,1.043174270307645202e-04
1.305331587791442871e+00,-6.813850998878479004e-02,-8.115522265434265137e-01,9.814937114715576172e-01,-8.904495239257812500e-01,1.038737827911973000e-04
1.439397096633911133e+00,7.391169667243957520e-02,-7.509677410125732422e-01,9.562901258468627930e-01,-9.273908734321594238e-01,5.522449646377936006e-05
1.410812735557556152e+00,5.827473476529121399e-02,-7.579414248466491699e-01,9.611825942993164062e-01,-9.203017950057983398e-01,6.861055589979514480e-05
1.477117538452148438e+00,9.278022497892379761e-02,-7.424501180648803711e-01,9.496412873268127441e-01,-9.355670213699340820e-01,4.929932038066908717e-05
1.451234579086303711e+00,7.989796996116638184e-02,-7.482111454010009766e-01,9.543167948722839355e-01,-9.300544261932373047e-01,5.520183913176879287e-05
1.666976809501647949e+00,1.880334317684173584e-01,-7.065351009368896484e-01,9.037488102912902832e-01,-9.653885364532470703e-01,9.489383955951780081e-05
1.633242607116699219e+00,1.678810566663742065e-01,-7.143011093139648438e-01,9.136573672294616699e-01,-9.609630703926086426e-01,7.727825141046196222e-05
1.622398614883422852e+00,1.615859866142272949e-01,-7.170249223709106445e-01,9.166303873062133789e-01,-9.594836235046386719e-01,6.467322964454069734e-05
1.345098018646240234e+00,-5.632914602756500244e-03,-7.849572896957397461e-01,9.752333164215087891e-01,-8.987307548522949219e-01,1.007884493446908891e-04
1.814169406890869141e+00,2.537429630756378174e-01,-6.930168867111206055e-01,8.540189862251281738e-01,-9.782664179801940918e-01,1.368007506243884563e-04
1.314375638961791992e+00,-5.092349648475646973e-02,-8.043975830078125000e-01,9.804247021675109863e-01,-8.922093510627746582e-01,6.559448956977576017e-05
1.732763171195983887e+00,2.188725471496582031e-01,-7.003443241119384766e-01,8.831226229667663574e-01,-9.720514416694641113e-01,1.098807842936366796e-04
1.568834662437438965e+00,1.414477676153182983e-01,-7.206629514694213867e-01,9.295703768730163574e-01,-9.525111317634582520e-01,9.289021545555442572e-05
1.340105056762695312e+00,3.516860771924257278e-03,-7.829314470291137695e-01,9.753899574279785156e-01,-8.992268443107604980e-01,4.069767601322382689e-05
1.286684870719909668e+00,-9.831850975751876831e-02,-8.250050544738769531e-01,9.830120801925659180e-01,-8.873589038848876953e-01,9.482854511588811874e-05
1.606896638870239258e+00,1.545727252960205078e-01,-7.189098000526428223e-01,9.207240343093872070e-01,-9.574667811393737793e-01,5.736997627536766231e-05
1.339012026786804199e+00,-5.998249165713787079e-03,-7.851119637489318848e-01,9.757633805274963379e-01,-8.973285555839538574e-01,3.414638194954022765e-05
1.571663141250610352e+00,1.374261975288391113e-01,-7.241953611373901367e-01,9.295475482940673828e-01,-9.523640275001525879e-01,4.680764686781913042e-05
1.287372708320617676e+00,-9.882397204637527466e-02,-8.242684006690979004e-01,9.831869006156921387e-01,-8.877427577972412109e-01,8.633495599497109652e-05
1.673292517662048340e+00,1.883015185594558716e-01,-7.082837820053100586e-01,9.021175503730773926e-01,-9.658273458480834961e-01,8.681149483891204000e-05
1.507003664970397949e+00,1.104793325066566467e-01,-7.334576249122619629e-01,9.433317780494689941e-01,-9.419019818305969238e-01,8.675749995745718479e-05
1.612782239913940430e+00,1.561719179153442383e-01,-7.193740606307983398e-01,9.192612171173095703e-01,-9.581450819969177246e-01,4.730508226202800870e-05
1.331107139587402344e+00,-2.010060474276542664e-02,-7.927047014236450195e-01,9.778070449829101562e-01,-8.959585428237915039e-01,5.882923869648948312e-05
1.482322216033935547e+00,9.645920246839523315e-02,-7.404013872146606445e-01,9.484631419181823730e-01,-9.367735385894775391e-01,5.109431367600336671e-05
1.576993346214294434e+00,1.418518573045730591e-01,-7.218331694602966309e-01,9.280828833580017090e-01,-9.533473253250122070e-01,6.314860365819185972e-05
1.236689090728759766e+00,-2.142160385847091675e-01,-8.479864597320556641e-01,9.866638779640197754e-01,-8.851422071456909180e-01,3.314521745778620243e-04
1.339546203613281250e+00,3.027012571692466736e-03,-7.834766507148742676e-01,9.756889939308166504e-01,-8.994044661521911621e-01,6.590526027139276266e-05
1.644105792045593262e+00,1.768431216478347778e-01,-7.089592218399047852e-01,9.103190302848815918e-01,-9.626559019088745117e-01,9.619151387596502900e-05
1.651314020156860352e+00,1.771340519189834595e-01,-7.111011743545532227e-01,9.085234403610229492e-01,-9.632028341293334961e-01,8.023800182854756713e-05
1.444349765777587891e+00,7.608333230018615723e-02,-7.500896453857421875e-01,9.554539322853088379e-01,-9.284754395484924316e-01,6.881278386572375894e-05
1.438165783882141113e+00,7.318415492773056030e-02,-7.508751153945922852e-01,9.565441012382507324e-01,-9.270949959754943848e-01,7.416740845656022429e-05
1.628979921340942383e+00,1.648204326629638672e-01,-7.159944772720336914e-01,9.148521423339843750e-01,-9.603340625762939453e-01,6.909588410053402185e-05
1.469019412994384766e+00,8.789119869470596313e-02,-7.450070381164550781e-01,9.512764215469360352e-01,-9.338631033897399902e-01,7.725258183199912310e-05
1.394167780876159668e+00,4.782390221953392029e-02,-7.628231048583984375e-01,9.648090004920959473e-01,-9.156053066253662109e-01,6.510524690384045243e-05
1.389005064964294434e+00,5.442436784505844116e-02,-7.588595747947692871e-01,9.643855094909667969e-01,-9.159556031227111816e-01,1.382649497827515006e-04
1.379912614822387695e+00,5.132336169481277466e-02,-7.612489461898803711e-01,9.664839506149291992e-01,-9.141617417335510254e-01,1.445834641344845295e-04
