1.143205346263667321e+00,-7.880050622533149252e+00,-3.044435068872625161e-01,8.435947341893874629e-01,2.541138674132525921e-04
1.341776566653333003e+00,-7.703179744037244703e+00,-2.210788705734341442e-01,9.088154430239190340e-01,1.342893519904464483e-04
9.884414428191651281e-01,-8.221125206167933186e+00,-4.528438426794481053e-01,7.912759057549912933e-01,3.329489263705909252e-04
1.228252725138412327e+00,-7.750497751362072307e+00,-2.577667970448074830e-01,8.853692370603538642e-01,1.738940918585285544e-04
1.132652165480250162e+00,-7.854403979401805458e+00,-3.083917162755552832e-01,8.448590662217572156e-01,2.981334400828927755e-04
1.195994019273323605e+00,-7.814422248958467598e+00,-2.787082074140712629e-01,8.504452001934524885e-01,2.625593915581703186e-04
1.452750606306225878e+00,-7.682177655904642855e+00,-1.952033655629115683e-01,9.391736462042061806e-01,9.568102541379630566e-05
9.578673264572165058e-01,-8.501824021015899291e+00,-5.211329157057554839e-01,7.412399280534017754e-01,4.461618955247104168e-04
1.135348798255860991e+00,-7.873404470975992275e+00,-3.082858135338035210e-01,8.444790208441014245e-01,2.537618856877088547e-04
1.097666769868419490e+00,-7.930141594674664063e+00,-3.326983896354401282e-01,8.389768521536943302e-01,2.781295625027269125e-04
1.180201117505441433e+00,-7.802722190386457868e+00,-2.821172518782790184e-01,8.576446854477046688e-01,2.384854160482063890e-04
1.146959757740738661e+00,-7.837342049030116442e+00,-2.991258279435148326e-01,8.505289138041508545e-01,2.590184158179908991e-04
1.394086088901939524e+00,-7.724123947958678293e+00,-2.118005199132992622e-01,9.069077896712814946e-01,1.372488477500155568e-04
1.324366877535237075e+00,-7.698447220857855378e+00,-2.247249977324566605e-01,9.092929320600778853e-01,1.383277704007923603e-04
1.298608146148047204e+00,-7.677637180813714934e+00,-2.284785132917004635e-01,9.164055701576229174e-01,1.244552404386922717e-04
9.942263027815592125e-01,-8.190155670824642797e+00,-4.342671190809674342e-01,8.145706204715968957e-01,2.919301332440227270e-04
1.484692524234407118e+00,-7.665904787617665583e+00,-1.878872175612010254e-01,9.516601408892453318e-01,8.868468285072594881e-05
9.794645572586617721e-01,-8.388765271216126251e+00,-4.892094558248554215e-01,7.514785731430931870e-01,4.526392440311610699e-04
1.421795113817668765e+00,-7.671493856463198036e+00,-2.002419344827002234e-01,9.347168456188479357e-01,1.000982301775366068e-04
1.317724651424158289e+00,-7.790113892044886690e+00,-2.379293816019729668e-01,8.676116856768003593e-01,2.109938504872843623e-04
1.027988895511750211e+00,-8.186971438644926380e+00,-4.157353929930708847e-01,7.711673661252632650e-01,4.299049323890358210e-04
9.476666042999208894e-01,-8.612639750984570242e+00,-5.630484007085928555e-01,7.391721723582977965e-01,4.249649355188012123e-04
1.295322502913174079e+00,-7.707908415636299360e+00,-2.328588574743490902e-01,9.070383915018975785e-01,1.402966445311903954e-04
1.011538223189988095e+00,-8.202890387881421219e+00,-4.301172203076097933e-01,7.815428140009330615e-01,3.536204458214342594e-04
1.264573583022399861e+00,-7.734139610783391738e+00,-2.439975899685239702e-01,8.950709783617530890e-01,1.609364699106663465e-04
9.508440575638076320e-01,-8.556776551305192768e+00,-5.561721990461276910e-01,7.329364807594730413e-01,4.786440986208617687e-04
1.359487021235623594e+00,-7.679062258330858981e+00,-2.141855912332342737e-01,9.230903107247055983e-01,1.127429495682008564e-04
1.251334637130503635e+00,-7.843922681515266504e+00,-2.634056626779404664e-01,8.403684437239877791e-01,2.933658252004534006e-04
1.286322535235773223e+00,-7.697054785792885490e+00,-2.329510448313862336e-01,9.151134941452098159e-01,1.320450246566906571e-04
9.908699121067453541e-01,-8.266007395163775584e+00,-4.546017118913243116e-01,7.736367893433623300e-01,4.996743518859148026e-04
1.196683339669962098e+00,-7.810854518005175606e+00,-2.769984804605612472e-01,8.516342983331143257e-01,2.554049133323132992e-04
1.296181450506300292e+00,-7.757230924738633959e+00,-2.388720428349211944e-01,8.827959800729547890e-01,1.931262086145579815e-04
9.134805057125838790e-01,-9.507962068248048126e+00,-7.871099052722200229e-01,5.849840072409272507e-01,8.195957052521407604e-04
1.032271455780957581e+00,-8.199305212810941157e+00,-4.157370942801730807e-01,7.565951794144344378e-01,4.537680651992559433e-04
1.372717035906219962e+00,-7.727163903064572459e+00,-2.169741838583560123e-01,9.010686178189020179e-01,1.448272087145596743e-04
1.349374989557813542e+00,-7.702604298904930147e+00,-2.191858995834487511e-01,9.116712697021359668e-01,1.325207704212516546e-04
1.134354586473280913e+00,-7.862087059721133642e+00,-3.067769713794349373e-01,8.459948945120771002e-01,2.628711517900228500e-04
1.135569148706223608e+00,-7.852752354186719685e+00,-3.074611099985655183e-01,8.428678015181657601e-01,2.661255712155252695e-04
1.307870600713860521e+00,-7.686358331539257627e+00,-2.271851020781310571e-01,9.145922499421540453e-01,1.257545081898570061e-04
1.153816985933313166e+00,-7.809175584507140222e+00,-2.926174835822696885e-01,8.622720718554126584e-01,2.298204490216448903e-04
1.082401461577778612e+00,-7.957036422607762560e+00,-3.457728939692173986e-01,8.323117697465926001e-01,2.536320535000413656e-04
1.121209882068139319e+00,-8.031723591253603800e+00,-3.387231134616247030e-01,7.818421176521733740e-01,4.656288074329495430e-04
1.122819661192677509e+00,-8.036995248734330133e+00,-3.401167098933391975e-01,7.725137152499663706e-01,5.196075653657317162e-04
1.340083279287636042e+00,-7.732291078912247428e+00,-2.252424213958474641e-01,8.944116531426606898e-01,1.561072422191500664e-04
1.393024720682514594e+00,-7.677635851507336184e+00,-2.066965124806701970e-01,9.285859593159974112e-01,1.047628175001591444e-04
1.054370129466832395e+00,-8.005408254501942267e+00,-3.700290601253452549e-01,8.211437476502261301e-01,2.885275753214955330e-04
1.052696934491050396e+00,-8.015868721718039325e+00,-3.738251948492126164e-01,8.049984311797325764e-01,3.647167759481817484e-04
1.251368726756663996e+00,-7.719334668500573038e+00,-2.455673234889593493e-01,9.059971011896588156e-01,1.393402344547212124e-04
1.316651572500134870e+00,-7.685291143503454769e+00,-2.251323473720816259e-01,9.141199818077330175e-01,1.262590521946549416e-04
1.126372646659098642e+00,-7.848290845438169683e+00,-3.091981169902530135e-01,8.505086587158547928e-01,2.583453315310180187e-04
1.108830731615380705e+00,-7.906882516285008933e+00,-3.246951886176799862e-01,8.379325017375326423e-01,2.718420582823455334e-04
1.257735027929059113e+00,-7.729145635472649545e+00,-2.461745966939308250e-01,8.910454458672115718e-01,1.659545232541859150e-04
1.047850989398843469e+00,-8.051864734127990531e+00,-3.801044886204075213e-01,8.041613189499247083e-01,3.671021841000765562e-04
9.281147164830969576e-01,-8.796451718358637706e+00,-6.266437405091593860e-01,7.091906621969087388e-01,5.846867570653557777e-04
1.216872648661668999e+00,-7.874801795323353559e+00,-2.786288257532711921e-01,8.258872535495329625e-01,3.286835271865129471e-04
1.135105974786946526e+00,-7.926864913360613940e+00,-3.174016525653757248e-01,8.137937039395353178e-01,3.758916573133319616e-04
1.157778983831341924e+00,-7.869043338401007226e+00,-2.970439530088456181e-01,8.484443673501311789e-01,2.401634992565959692e-04
1.417270244128439272e+00,-7.735128707002295378e+00,-2.085366729750195436e-01,9.030990705701987808e-01,1.392375561408698559e-04
1.020687009062282380e+00,-8.090273015123875311e+00,-4.066497937374532468e-01,8.011681956832443774e-01,3.405601019039750099e-04
1.193094941064687387e+00,-7.967197079074693100e+00,-2.976652060662898225e-01,8.090327580177165689e-01,3.841717552859336138e-04
1.039743543638536716e+00,-8.110636971318598398e+00,-3.926044107052639176e-01,7.960749093392962550e-01,3.375299274921417236e-04
1.000464897061260849e+00,-8.194403784643366606e+00,-4.391902685854588428e-01,7.896090026817871310e-01,3.410274221096187830e-04
1.364259470688361509e+00,-7.691329395971034266e+00,-2.142273913637204596e-01,9.207117739668901901e-01,1.150709067587740719e-04
1.151623717668756708e+00,-7.902662291376076453e+00,-3.065033894594684227e-01,8.217147583811845735e-01,3.479774750303477049e-04
9.972760803623909043e-01,-8.219134533861867098e+00,-4.428144434653258910e-01,7.932029815119250316e-01,3.609984996728599072e-04
1.387670822374084789e+00,-7.653141976213135855e+00,-2.047160972104609677e-01,9.435051505937704919e-01,9.637679613661020994e-05
1.080820628438879494e+00,-7.911787047422916608e+00,-3.378083294830647176e-01,8.552164725980954119e-01,2.351864532101899385e-04
1.045102651010533457e+00,-8.000044124542519342e+00,-3.667379698679775757e-01,8.496264217657539808e-01,2.037760568782687187e-04
1.144462821223930060e+00,-7.822281173168073920e+00,-2.972307226121089774e-01,8.583389350647836480e-01,2.201957395300269127e-04
1.024105476720942987e+00,-8.159829604097167177e+00,-4.128828143125403138e-01,7.868757530460835925e-01,3.234458854421973228e-04
9.393839370985395121e-01,-8.759127605859930554e+00,-6.034744458063758810e-01,6.793122928738970501e-01,6.657524500042200089e-04
1.165836834069676531e+00,-7.900253180982407031e+00,-3.015286387841398241e-01,8.157675438385147970e-01,3.688458818942308426e-04
1.187695104417306080e+00,-7.828377663695476052e+00,-2.810468074796455551e-01,8.540917679384818495e-01,2.420465025352314115e-04
1.170709465489655043e+00,-7.812136082215121569e+00,-2.854773559557629570e-01,8.636615612914706475e-01,2.286167436977848411e-04
1.456981195068333568e+00,-7.683680009250667631e+00,-1.947750824222645172e-01,9.366618594874716042e-01,1.000220727291889489e-04
1.145424002428974131e+00,-7.818239395123292468e+00,-2.980058711279208183e-01,8.546549613193296091e-01,2.306204551132395864e-04
1.122275207540515796e+00,-7.896976014142270017e+00,-3.161802309960833335e-01,8.436199101282747526e-01,2.456840884406119585e-04
9.375862358297074595e-01,-8.736363654179553961e+00,-5.768123308490974432e-01,7.245418213626313442e-01,5.930173210799694061e-04
9.511985384599406235e-01,-8.464283520473360412e+00,-5.412750969177251292e-01,7.269805836364822138e-01,5.106382304802536964e-04
1.325501541271192130e+00,-7.731536717155161220e+00,-2.283706826461446016e-01,8.971262579931976733e-01,1.525250117992982268e-04
1.032492821821309192e+00,-8.059448109380072722e+00,-3.872963294031058767e-01,8.307216442882567886e-01,2.432610926916822791e-04
1.092612501284742965e+00,-8.191647987087097960e+00,-3.732909691136054864e-01,7.520258279942000357e-01,6.306253490038216114e-04
1.209769104205746793e+00,-7.794739284977993954e+00,-2.702180718084686295e-01,8.604648508792017703e-01,2.374892937950789928e-04
1.191809509549821788e+00,-7.761980678079980933e+00,-2.708054545668596713e-01,8.806886155863025145e-01,1.960454683285206556e-04
9.511800054166094087e-01,-8.602493808533465014e+00,-5.697521078990120946e-01,7.063938006008494419e-01,5.486668087542057037e-04
