6.480851840858242729e-01,-7.381403902659751104e+00,-3.404104833731143587e-01,-1.582237777695412895e+01,-5.510801980147503887e-01,2.633915864862501621e-04
6.250218139697194530e-01,-7.207027297380586006e+00,-2.553521917260609397e-01,-1.508392441337345069e+01,-4.529017717931533848e-01,3.573275753296911716e-04
5.440844589954485500e-01,-7.474599446921047274e+00,-5.031641802540185449e-01,-1.661950728071731476e+01,-8.729088694698176054e-01,8.208242070395499468e-05
6.913056870094587136e-01,-7.409577587273943777e+00,-2.999709299126512851e-01,-1.552713388936700589e+01,-4.649330542184986204e-01,2.564254682511091232e-04
6.445745634886453912e-01,-7.401229290229807134e+00,-3.473726188168755891e-01,-1.573388466015263276e+01,-5.513946638960952606e-01,2.902788692153990269e-04
6.714097268864716028e-01,-7.377761482454523012e+00,-3.162724689955655477e-01,-1.558935070183146010e+01,-4.970344545903840339e-01,3.727258590515702963e-04
5.547957337719910953e-01,-6.695785404475707026e+00,-1.685689342007239966e-01,-1.488287029206216161e+01,-4.765747762178033087e-01,7.857171585783362389e-04
5.319747974092623455e-01,-7.594271109093495120e+00,-5.674502004062701443e-01,-1.718239376107077021e+01,-9.974891773475582646e-01,1.227671455126255751e-04
6.458381001834962998e-01,-7.385976847736223760e+00,-3.447425040541369778e-01,-1.581608882993979570e+01,-5.555104078678007040e-01,2.580378786660730839e-04
6.283544766670171589e-01,-7.435824978870487101e+00,-3.740517148719670892e-01,-1.596782976151930988e+01,-6.027255068233117186e-01,1.788786321412771940e-04
6.671570044718463377e-01,-7.384428484805010129e+00,-3.203396884195410244e-01,-1.561101066594844156e+01,-5.045077867981775377e-01,3.187443362548947334e-04
6.525276620458724253e-01,-7.381595074324157402e+00,-3.361540739058746508e-01,-1.572716974194859496e+01,-5.368441498743931062e-01,2.855517086572945118e-04
6.324523577603403668e-01,-7.218870127112717583e+00,-2.475987273606932160e-01,-1.502856327378201939e+01,-4.366291264239867131e-01,3.856256371363997459e-04
6.226976997391876489e-01,-7.191392866917766469e+00,-2.569118068961227519e-01,-1.510076789635675354e+01,-4.580910664343556538e-01,3.439610591158270836e-04
6.106422402903188829e-01,-7.165171833648611432e+00,-2.581320552733344376e-01,-1.511915751685356568e+01,-4.718359929557095489e-01,3.362330025993287563e-04
5.496802083976010111e-01,-7.477347488189154845e+00,-4.807432353100822842e-01,-1.662115328613593590e+01,-8.406156315131205758e-01,8.482638077111914754e-05
5.461709592044913242e-01,-6.546701103697233570e+00,-1.387005463696509011e-01,-1.484165285545123325e+01,-4.757356551057257965e-01,9.227505652233958244e-04
